OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
01210500,NATIONAL PARK COMMUNITY COLLEGE,AR,719139174,PUBLIC,2,2,5250,2,2626
01226100,NORTH ARKANSAS COLLEGE,AR,726015508,PUBLIC,0,0,0,0,0
01286000,ARKANSAS NORTHEASTERN COLLEGE,AR,723161109,PUBLIC,0,0,0,0,0
02052200,BLACK RIVER TECHNICAL COLLEGE,AR,724550468,PUBLIC,1,1,538,2,233
02073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT BATESVILLE,AR,725030000,PUBLIC,1,1,2400,2,2400
02074600,SOUTH ARKANSAS COMMUNITY COLLEGE,AR,717317010,PUBLIC,0,0,0,0,0
02075300,PULASKI TECHNICAL COLLEGE,AR,721183347,PUBLIC,4,4,8951,4,8951
02087000,OZARKA COLLEGE,AR,725560010,PUBLIC,0,0,0,0,0
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS,AR,722093535,PROPRIETARY,14,14,46697,24,40697
02330800,JRMC SCHOOL OF NURSING,AR,716036301,PRIVATE,0,0,0,0,0
02569600,SEARCY BEAUTY COLLEGE,AR,721430000,PROPRIETARY,0,0,0,0,0
03023400,ARKANSAS COLLEGE OF BARBERING & HAIR DESIGN,AR,721145615,PROPRIETARY,0,0,0,0,0
03063300,NORTHWEST ARKANSAS COMMUNITY COLLEGE,AR,727125190,PUBLIC,9,11,42712,16,38400
03127200,ASKINS VO TECH,AR,729088028,PROPRIETARY,0,0,0,0,0
00107000,THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT,AZ,853066000,PRIVATE,0,0,0,0,0
00107100,ARIZONA WESTERN COLLEGE,AZ,853658847,PUBLIC,0,0,0,0,0
00107200,COCHISE COLLEGE,AZ,856076190,PUBLIC,10,11,97039,19,87312
00107400,GRAND CANYON UNIVERSITY,AZ,850173030,PROPRIETARY,126,136,1073491,236,999719
00107600,GLENDALE COMMUNITY COLLEGE,AZ,853023090,PUBLIC,0,0,0,0,0
00107700,MESA COMMUNITY COLLEGE,AZ,852024866,PUBLIC,29,29,162442,53,159942
00107800,PHOENIX COLLEGE,AZ,850134234,PUBLIC,5,6,34521,12,34521
00107900,YAVAPAI COLLEGE,AZ,863013297,PUBLIC,10,11,46029,20,41859
00108100,ARIZONA STATE UNIVERSITY,AZ,852870412,PUBLIC,1911,2032,18765653,3597,18143412
00108300,UNIVERSITY OF ARIZONA (THE),AZ,857210066,PUBLIC,1784,1861,18017797,3305,17107288
00446700,TUCSON COLLEGE,AZ,857113781,PROPRIETARY,4,4,14416,6,9449
00711300,SOUTHWESTERN COLLEGE,AZ,850327097,PRIVATE,34,34,254351,56,237642
00726600,PIMA COUNTY COMMUNITY COLLEGE,AZ,857095000,PUBLIC,3,3,20144,4,10672
00728300,CENTRAL ARIZONA COLLEGE,AZ,852289779,PUBLIC,8,8,30253,13,24408
00822100,UNIVERSAL TECHNICAL INSTITUTE,AZ,853237946,PROPRIETARY,2801,4381,22756901,7621,21878287
00830300,GATEWAY COMMUNITY COLLEGE,AZ,850341795,PUBLIC,0,0,0,0,0
00830400,SCOTTSDALE COMMUNITY COLLEGE,AZ,852562626,PUBLIC,31,32,161481,49,139053
00832200,DEVRY INSTITUTE OF TECHNOLOGY,AZ,850212995,PROPRIETARY,1288,1714,10335637,2950,9762587
00886500,EMPIRE BEAUTY SCHOOL,AZ,857163999,PROPRIETARY,31,31,172321,53,172321
01084700,ARIZONA AUTOMOTIVE INSTITUTE,AZ,853013503,PROPRIETARY,78,81,751783,190,654785
01085800,AVALON SCHOOL OF COSMETOLOGY,AZ,852104010,PROPRIETARY,7,7,27634,9,25409
01168900,REFRIGERATION SCHOOL (THE),AZ,850341894,PROPRIETARY,23,23,154090,41,146028
01180800,EMPIRE BEAUTY SCHOOL - FLAGSTAFF,AZ,860045119,PROPRIETARY,31,32,178127,47,168171
01234300,EMPIRE BEAUTY SCHOOL,AZ,853232352,PROPRIETARY,25,27,128247,45,116535
01293700,EMPIRE BEAUTY SCHOOL,AZ,850327730,PROPRIETARY,7,8,29287,10,19262
02065200,ITT TECHNICAL INSTITUTE,AZ,852829272,PROPRIETARY,115,132,822974,320,744223
02065300,PRESCOTT COLLEGE,AZ,863012990,PRIVATE,74,82,1013142,133,974150
02098800,UNIVERSITY OF PHOENIX,AZ,850401958,PROPRIETARY,291,295,2026240,498,1777222
02100500,UNIVERSAL TECHNICAL INSTITUTE,AZ,850279969,PROPRIETARY,797,1230,5543293,2211,5287798
02100600,APOLLO COLLEGE,AZ,850154096,PROPRIETARY,136,157,669916,253,638301
02113800,ROBERTO-VENN SCHOOL OF LUTHIERY,AZ,850401314,PROPRIETARY,6,6,46234,10,46234
02146600,SOUTH MOUNTAIN COMMUNITY COLLEGE,AZ,850405898,PUBLIC,0,0,0,0,0
02171500,WESTERN INTERNATIONAL UNIVERSITY,AZ,850212718,PROPRIETARY,4,4,21700,5,13350
02174900,COLLINS COLLEGE,AZ,850404000,PROPRIETARY,580,883,4951665,1559,4717667
02181300,LONG TECHNICAL COLLEGE,AZ,850086915,PROPRIETARY,3,3,12200,3,12200
02192300,MARICOPA BEAUTY COLLEGE,AZ,853232226,PROPRIETARY,4,4,11625,7,11625
02199900,AMERICAN INDIAN COLLEGE OF THE ASSEMBLIES OF GOD,AZ,850212199,PRIVATE,0,0,0,0,0
02217100,PIMA MEDICAL INSTITUTE,AZ,857162800,PROPRIETARY,297,333,1065588,966,993152
02218800,BROOKLINE COLLEGE,AZ,850215820,PROPRIETARY,39,46,187682,80,174852
02220300,EMPIRE BEAUTY SCHOOL,AZ,850518499,PROPRIETARY,3,3,15450,4,15450
02263100,ANTHEM COLLEGE,AZ,850144973,PROPRIETARY,695,906,5084012,1635,4692112
02295000,EVEREST COLLEGE PHOENIX,AZ,850211610,PROPRIETARY,9,9,38604,19,37551
02317800,AMERICAN INSTITUTE OF TECHNOLOGY,AZ,850434729,PROPRIETARY,8,10,40569,15,38383
02361100,ITT TECHNICAL INSTITUTE,AZ,857045829,PROPRIETARY,250,313,2020832,787,1764625
02521500,LAMSON COLLEGE,AZ,852841141,PROPRIETARY,5,6,26154,10,25273
02559000,UNIVERSITY OF ADVANCING COMPUTER TECHNOLOGY,AZ,852831056,PROPRIETARY,137,171,1512043,282,1343526
02561900,TONI AND GUY HAIRDRESSING ACADEMY,AZ,852513301,PROPRIETARY,13,14,36243,26,33243
02616700,LE CORDON BLEU COLLEGE OF CULINARY ARTS,AZ,852512729,PROPRIETARY,160,220,2632592,430,2558672
02623800,CORTIVA INSTITUTE - SCOTTSDALE,AZ,852574218,PROPRIETARY,30,30,96191,45,96191
03004700,MUNDUS INSTITUTE,AZ,850153665,PROPRIETARY,12,13,116578,24,116578
03005000,SAFFORD COLLEGE OF BEAUTY CULTURE,AZ,855463309,PROPRIETARY,0,0,0,0,0
03034400,CONSERVATORY OF RECORDING ARTS & SCIENCES,AZ,852821707,PROPRIETARY,104,115,1350652,215,1310112
03076400,BRYMAN SCHOOL OF ARIZONA (THE),AZ,850294919,PROPRIETARY,390,538,2129472,951,1974178
03081200,METROPOLITAN COLLEGE,AZ,850086939,PRIVATE,7,8,35691,17,34125
03097800,CARSTEN AVEDA INSTITUTE,AZ,852825404,PROPRIETARY,24,24,129686,31,125068
03107000,SOUTHWEST COLLEGE OF NATUROPATHIC MEDICINE & HEALTH SCIENCES,AZ,852821751,PRIVATE,0,0,0,0,0
03115000,ARIZONA COLLEGE OF ALLIED HEALTH,AZ,853023843,PROPRIETARY,9,11,42746,27,41251
03156300,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,AZ,853921010,PUBLIC,0,0,0,0,0
03347300,INTERNATIONAL BAPTIST COLLEGE,AZ,852866799,PRIVATE,0,0,0,0,0
03401300,PHOENIX FIRST PASTORS COLLEGE,AZ,850225137,PRIVATE,6,6,27819,11,27819
03593300,SOUTHWEST INSTITUTE OF HEALING ARTS,AZ,852813658,PROPRIETARY,0,0,0,0,0
00111100,ALLAN HANCOCK COLLEGE,CA,934546399,PUBLIC,2,2,11552,3,10552
00111300,ANTELOPE VALLEY COLLEGE,CA,935365426,PUBLIC,0,0,0,0,0
00111600,ART CENTER COLLEGE OF DESIGN,CA,911031999,PRIVATE,78,94,1555382,156,1451381
00111700,AZUSA PACIFIC UNIVERSITY,CA,917027000,PRIVATE,543,562,3983132,1017,3800401
00111800,BAKERSFIELD COLLEGE,CA,933051299,PUBLIC,2,2,9000,3,8000
00112000,AMERICAN BAPTIST SEMINARY OF THE WEST,CA,947043029,PRIVATE,0,0,0,0,0
00112100,BETHANY UNIVERSITY OF THE ASSEMBLIES OF GOD,CA,950662896,PRIVATE,31,33,311372,57,304298
00112200,BIOLA UNIVERSITY,CA,906390001,PRIVATE,230,239,2568064,417,2457599
00112300,BROOKS INSTITUTE,CA,931031809,PROPRIETARY,261,367,6984012,1186,6413813
00112400,CABRILLO COLLEGE,CA,950033194,PUBLIC,7,7,40073,11,40073
00112500,CALIFORNIA BAPTIST UNIVERSITY,CA,925043297,PRIVATE,104,116,956517,196,906977
00112700,CALIFORNIA COLLEGE OF THE ARTS,CA,941072206,PRIVATE,144,162,869406,286,851806
00113200,CALIFORNIA INSTITUTE OF THE ARTS,CA,913552397,PRIVATE,145,152,1893500,286,1831672
00113300,CALIFORNIA LUTHERAN UNIVERSITY,CA,913602787,PRIVATE,206,222,1962641,395,1901124
00113400,CALIFORNIA MARITIME ACADEMY,CA,945908181,PUBLIC,79,82,705824,153,653536
00113500,CALIFORNIA COLLEGE OF PODIATRIC MEDICINE,CA,941154000,PRIVATE,0,0,0,0,0
00113700,"CALIFORNIA STATE UNIVERSITY, FULLERTON",CA,928313599,PUBLIC,80,83,467496,149,447359
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY",CA,945423000,PUBLIC,27,29,202944,68,176415
00113900,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",CA,908400006,PUBLIC,277,282,1871721,524,1794824
00114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",CA,900324226,PUBLIC,19,19,132791,50,126447
00114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,907470001,PUBLIC,14,15,60190,27,58316
00114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,924072397,PUBLIC,45,47,227276,115,218489
00114300,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,CA,934070001,PUBLIC,553,586,4032325,1507,3926392
00114400,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",CA,917682500,PUBLIC,154,160,985249,409,927382
00114700,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,937408026,PUBLIC,76,77,478960,144,468228
00114900,HUMBOLDT STATE UNIVERSITY,CA,955218299,PUBLIC,2,3,24012,6,24012
00115000,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,CA,958196044,PUBLIC,3,3,20500,6,20500
00115300,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",CA,913308307,PUBLIC,133,136,838628,254,811727
00115400,SAN FRANCISCO STATE UNIVERSITY,CA,941321740,PUBLIC,413,418,3708122,762,3502268
00115500,SAN JOSE STATE UNIVERSITY,CA,951920036,PUBLIC,120,128,937621,241,885434
00115700,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",CA,953820299,PUBLIC,39,41,252830,76,247262
00115800,UNITED STATES INTERNATIONAL UNIVERSITY,CA,921311799,PRIVATE,35,37,299749,95,272528
00116100,CERRITOS COMMUNITY COLLEGE,CA,906506296,PUBLIC,0,0,0,0,0
00116200,CHABOT COLLEGE,CA,945452400,PUBLIC,0,0,0,0,0
00116300,CHAFFEY COMMUNITY COLLEGE,CA,917379400,PUBLIC,1,1,2650,2,2650
00116400,CHAPMAN UNIVERSITY,CA,928661099,PRIVATE,790,843,5062854,1504,4839489
00116500,CHURCH DIVINITY SCHOOL OF THE PACIFIC,CA,947091217,PRIVATE,0,0,0,0,0
00116900,CLAREMONT GRADUATE UNIVERSITY,CA,917116163,PRIVATE,0,0,0,0,0
00117000,CLAREMONT MCKENNA COLLEGE,CA,917116400,PRIVATE,62,64,905665,123,884007
00117100,HARVEY MUDD COLLEGE,CA,917115990,PRIVATE,104,106,1320308,195,1271673
00117200,PITZER COLLEGE,CA,917116101,PRIVATE,58,66,956413,117,889410
00117300,POMONA COLLEGE,CA,917116301,PRIVATE,86,86,1516673,160,1430360
00117400,SCRIPPS COLLEGE,CA,917113948,PRIVATE,105,108,1443739,197,1430596
00117700,COGSWELL POLYTECHNICAL COLLEGE,CA,940891210,PRIVATE,30,34,350611,55,332146
00117800,COLLEGE OF MARIN,CA,949042590,PUBLIC,0,0,0,0,0
00117900,NOTRE DAME DE NAMUR UNIVERSITY,CA,940021997,PRIVATE,103,112,1259241,188,1224195
00118100,COLLEGE OF SAN MATEO,CA,944023784,PUBLIC,2,2,5500,2,5500
00118200,COLLEGE OF THE DESERT,CA,922609305,PUBLIC,2,2,7000,3,7000
00118300,HOLY NAMES UNIVERSITY,CA,946191699,PRIVATE,14,15,83076,25,83076
00118500,COLLEGE OF THE REDWOODS,CA,955019300,PUBLIC,7,7,50000,15,46500
00118600,COLLEGE OF THE SEQUOIAS,CA,932772234,PUBLIC,0,0,0,0,0
00118700,COLLEGE OF THE SISKIYOUS,CA,960942899,PUBLIC,21,22,142021,39,127278
00118800,COMPTON COMMUNITY COLLEGE,CA,902215393,PUBLIC,0,0,0,0,0
00119000,CONTRA COSTA COLLEGE,CA,948063195,PUBLIC,0,0,0,0,0
00119100,DIABLO VALLEY COLLEGE,CA,945231544,PUBLIC,1,1,4000,2,4000
00119200,CUESTA COLLEGE,CA,934038106,PUBLIC,0,0,0,0,0
00119300,CYPRESS COLLEGE,CA,906305897,PUBLIC,0,0,0,0,0
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA,CA,949012298,PRIVATE,102,113,1148260,207,1060042
00119700,EL CAMINO COLLEGE,CA,905060002,PUBLIC,1,1,7807,2,7807
00119900,FOOTHILL COLLEGE,CA,940224597,PUBLIC,2,2,10000,3,10000
00120000,FULLER THEOLOGICAL SEMINARY,CA,911820002,PRIVATE,0,0,0,0,0
00120200,GAVILAN COLLEGE,CA,950209599,PUBLIC,0,0,0,0,0
00120300,GLENDALE COMMUNITY COLLEGE,CA,912082894,PUBLIC,3,3,16200,4,13700
00120500,GOLDEN GATE UNIVERSITY,CA,941052967,PRIVATE,2,2,32203,3,32203
00120600,GOLDEN WEST COLLEGE,CA,926472748,PUBLIC,0,0,0,0,0
00120700,GRADUATE THEOLOGICAL UNION,CA,947091212,PRIVATE,0,0,0,0,0
00120800,GROSSMONT COLLEGE,CA,920201798,PUBLIC,0,0,0,0,0
00120900,HARTNELL COMMUNITY COLLEGE,CA,939011697,PUBLIC,0,0,0,0,0
00121200,HUMPHREYS COLLEGE,CA,952073896,PRIVATE,36,37,156846,91,128798
00121500,LA SIERRA UNIVERSITY,CA,925153332,PRIVATE,67,75,623044,177,591456
00121600,UNIVERSITY OF LA VERNE,CA,917504443,PRIVATE,253,262,1488937,466,1446559
00121700,LASSEN COLLEGE,CA,961303000,PUBLIC,7,7,40388,12,32167
00121800,LOMA LINDA UNIVERSITY,CA,923500001,PRIVATE,6,6,106873,21,106873
00122000,MASTER'S COLLEGE & SEMINARY (THE),CA,913211200,PRIVATE,213,240,1849569,448,1763371
00122900,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,CA,906044051,PRIVATE,0,0,0,0,0
00123000,SOUTHERN CALIFORNIA COLLEGE OF OPTOMETRY,CA,928311699,PRIVATE,0,0,0,0,0
00123200,AMERICAN RIVER COLLEGE,CA,958414286,PUBLIC,0,0,0,0,0
00123300,SACRAMENTO CITY COLLEGE,CA,958221386,PUBLIC,0,0,0,0,0
00123600,MENLO COLLEGE,CA,940274301,PRIVATE,91,92,692288,176,679290
00123800,MILLS COLLEGE,CA,946131301,PRIVATE,36,36,359575,66,359575
00123900,MIRACOSTA COLLEGE,CA,920563899,PUBLIC,0,0,0,0,0
00124100,MONTEREY INSTITUTE OF INTERNATIONAL STUDIES,CA,939402691,PRIVATE,0,0,0,0,0
00124200,MONTEREY PENINSULA COLLEGE,CA,939404799,PUBLIC,1,1,2564,2,2564
00124300,MOUNT ST. MARY'S COLLEGE,CA,900491599,PRIVATE,201,219,1352945,399,1316528
00124600,MT. SAN JACINTO COLLEGE,CA,925832399,PUBLIC,0,0,0,0,0
00124700,NAPA VALLEY COLLEGE,CA,945586236,PUBLIC,0,0,0,0,0
00124900,OCCIDENTAL COLLEGE,CA,900413314,PRIVATE,137,138,2018537,243,1975507
00125000,ORANGE COAST COLLEGE,CA,926285005,PUBLIC,13,13,85687,24,79587
00125100,OTIS COLLEGE OF ART & DESIGN,CA,900453505,PRIVATE,172,180,1269489,336,1204287
00125200,HOPE INTERNATIONAL UNIVERSITY,CA,928313104,PRIVATE,73,77,556021,141,512206
00125300,FRESNO PACIFIC UNIVERSITY,CA,937024798,PRIVATE,45,47,288236,82,283786
00125400,PACIFIC LUTHERAN THEOLOGICAL SEMINARY,CA,947081597,PRIVATE,0,0,0,0,0
00125500,PACIFIC OAKS COLLEGE,CA,911033592,PRIVATE,3,4,33710,6,33710
00125600,PACIFIC SCHOOL OF RELIGION,CA,947091323,PRIVATE,0,0,0,0,0
00125800,PACIFIC UNION COLLEGE,CA,945089797,PRIVATE,28,28,254837,60,226660
00126200,POINT LOMA NAZARENE UNIVERSITY,CA,921062899,PRIVATE,358,401,3731463,686,3623483
00126600,LANEY COLLEGE,CA,946074893,PUBLIC,0,0,0,0,0
00126700,MERRITT COLLEGE,CA,946193196,PUBLIC,0,0,0,0,0
00126900,RIO HONDO COMMUNITY COLLEGE,CA,906011699,PUBLIC,2,2,7000,2,5500
00127000,RIVERSIDE COMMUNITY COLLEGE,CA,925061299,PUBLIC,0,0,0,0,0
00127200,SAN BERNARDINO VALLEY COLLEGE,CA,924102798,PUBLIC,0,0,0,0,0
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC,CA,941026011,PRIVATE,14,14,176658,27,176658
00128000,SAN JOAQUIN DELTA COLLEGE,CA,952076370,PUBLIC,0,0,0,0,0
00128100,WILLIAM JESSUP UNIVERSITY,CA,957653707,PRIVATE,12,13,112153,34,110233
00128200,SAN JOSE CITY COLLEGE,CA,951282797,PUBLIC,0,0,0,0,0
00128400,SANTA ANA COLLEGE,CA,927063398,PUBLIC,0,0,0,0,0
00128500,SANTA BARBARA CITY COLLEGE,CA,931092394,PUBLIC,41,41,353793,68,337179
00128600,SANTA MONICA COLLEGE,CA,904051644,PUBLIC,5,5,28800,9,28800
00128700,SANTA ROSA JUNIOR COLLEGE,CA,954014395,PUBLIC,1,1,6000,2,6000
00128800,CLAREMONT SCHOOL OF THEOLOGY,CA,917113199,PRIVATE,0,0,0,0,0
00128900,SHASTA COLLEGE,CA,960497692,PUBLIC,0,0,0,0,0
00129000,SIERRA COLLEGE,CA,956773397,PUBLIC,2,2,12100,4,12100
00129100,SIMPSON UNIVERSITY,CA,960038606,PRIVATE,136,145,1142052,248,1089616
00129200,SOLANO COMMUNITY COLLEGE,CA,945343197,PUBLIC,0,0,0,0,0
00129300,VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,CA,926266597,PRIVATE,138,145,1356012,260,1289757
00129400,SOUTHWESTERN COLLEGE,CA,919107299,PUBLIC,0,0,0,0,0
00129500,SOUTHWESTERN UNIVERSITY SCHOOL OF LAW,CA,900101106,PRIVATE,0,0,0,0,0
00129600,DOMINICAN SCHOOL OF PHILOSOPHY AND THEOLOGY,CA,947081295,PRIVATE,0,0,0,0,0
00129900,SAINT JOHN'S SEMINARY,CA,930122598,PRIVATE,0,0,0,0,0
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA,CA,945562744,PRIVATE,272,287,3843891,521,3675570
00130500,STANFORD UNIVERSITY,CA,943051926,PRIVATE,456,475,7307310,1243,6929938
00131200,"UNIVERSITY OF CALIFORNIA, BERKELEY",CA,947201520,PUBLIC,1,1,4323,3,4181
00131400,"UNIVERSITY OF CALIFORNIA, IRVINE",CA,926970001,PUBLIC,6,6,65050,16,65050
00131500,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",CA,900959000,PUBLIC,1719,1842,16606891,4811,15973250
00131700,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,920930013,PUBLIC,1149,1224,9880384,3280,9571136
00131900,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,941430246,PUBLIC,1,1,9810,2,9810
