OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00296200,SHAW UNIVERSITY,NC,276012393,PRIVATE,14,14,147247,21,147247
00296400,SOUTHEASTERN COMMUNITY COLLEGE,NC,284725422,PUBLIC,2,2,6296,4,6296
00296700,ST. ANDREWS PRESBYTERIAN COLLEGE,NC,283529979,PRIVATE,142,143,1295745,270,1213895
00297000,SURRY COMMUNITY COLLEGE,NC,270170304,PUBLIC,3,3,5849,6,5849
00297200,NORTH CAROLINA STATE UNIVERSITY,NC,276951751,PUBLIC,1543,1709,12835519,3218,12328420
00297300,GASTON COLLEGE,NC,280341499,PUBLIC,12,12,42000,22,39000
00297400,UNIVERSITY OF NORTH CAROLINA - CHAPEL HILL,NC,275999100,PUBLIC,1063,1156,10032655,2167,9655654
00297500,UNIVERSITY OF NORTH CAROLINA - CHARLOTTE,NC,282230001,PUBLIC,834,905,6542620,1656,6206256
00297600,UNIVERSITY OF NORTH CAROLINA - GREENSBORO,NC,274120001,PUBLIC,1373,1506,11399467,2582,10134929
00297800,WAKE FOREST UNIVERSITY,NC,271097246,PRIVATE,468,516,8052563,979,7950681
00297900,WARREN WILSON COLLEGE,NC,287782099,PRIVATE,116,129,1207062,229,1077655
00298000,WAYNE COMMUNITY COLLEGE,NC,275338212,PUBLIC,4,4,22857,6,17857
00298200,WESTERN PIEDMONT COMMUNITY COLLEGE,NC,286554504,PUBLIC,0,0,0,0,0
00298300,WILKES COMMUNITY COLLEGE,NC,286972100,PUBLIC,7,10,39852,14,39852
00298500,WINGATE UNIVERSITY,NC,281740159,PRIVATE,232,248,2210803,430,2077546
00298600,WINSTON - SALEM STATE UNIVERSITY,NC,271100001,PUBLIC,278,298,2235310,546,2139219
00403300,ASHEVILLE BUNCOMBE TECHNICAL COMMUNITY COLLEGE,NC,288014897,PUBLIC,8,8,56915,14,47792
00406200,PITT COMMUNITY COLLEGE,NC,285900000,PUBLIC,56,63,323808,108,297164
00483500,CALDWELL COMMUNITY COLLEGE & TECHNICAL INSTITUTE,NC,286382626,PUBLIC,7,7,28154,14,28154
00483800,GUILFORD TECHNICAL COMMUNITY COLLEGE,NC,272820309,PUBLIC,4,4,7800,8,7800
00484400,WAKE TECHNICAL COMMUNITY COLLEGE,NC,276035696,PUBLIC,24,25,111117,44,105967
00531800,CATAWBA VALLEY COMMUNITY COLLEGE,NC,286028302,PUBLIC,4,4,14000,8,12001
00532000,CAPE FEAR COMMUNITY COLLEGE,NC,284013910,PUBLIC,59,70,390225,119,356067
00544900,CENTRAL CAROLINA COMMUNITY COLLEGE,NC,273309000,PUBLIC,1,1,3000,2,3000
00647700,CABARRUS COLLEGE OF HEALTH SCIENCES,NC,280253959,PRIVATE,8,8,43613,14,41613
00647800,MERCY SCHOOL OF NURSING,NC,282736631,PUBLIC,1,1,9000,1,9000
00648300,WATTS SCHOOL OF NURSING,NC,277052505,PRIVATE,0,0,0,0,0
00679900,CRAVEN COMMUNITY COLLEGE,NC,285624984,PUBLIC,0,0,0,0,0
00764000,FAYETTEVILLE TECHNICAL COMMUNITY COLLEGE,NC,283030236,PUBLIC,7,7,24362,13,24362
00768700,JAMES SPRUNT COMMUNITY COLLEGE,NC,283490398,PUBLIC,0,0,0,0,0
00781400,BROOKSTONE COLLEGE OF BUSINESS,NC,282620000,PROPRIETARY,10,11,51464,18,44492
00798600,HALIFAX COMMUNITY COLLEGE,NC,278900089,PUBLIC,0,0,0,0,0
00798800,MARTIN COMMUNITY COLLEGE,NC,278928307,PUBLIC,2,2,12800,4,12800
00808100,CARTERET COMMUNITY COLLEGE,NC,285572989,PUBLIC,0,0,0,0,0
00846600,SOUTHWESTERN COMMUNITY COLLEGE,NC,287798581,PUBLIC,3,3,9924,6,8424
00855800,BEAUFORT COUNTY COMMUNITY COLLEGE,NC,278897889,PUBLIC,1,1,4655,2,4655
00885500,EDGECOMBE COMMUNITY COLLEGE,NC,278869399,PUBLIC,2,2,3480,2,3480
00902500,EMPIRE BEAUTY SCHOOL,NC,281052508,PROPRIETARY,18,20,136163,30,109136
00933600,JOHNSTON COMMUNITY COLLEGE,NC,275770000,PUBLIC,1,1,2750,1,1375
00968400,BLUE RIDGE COMMUNITY COLLEGE,NC,287319624,PUBLIC,5,7,42416,9,35458
01026400,SOUTH COLLEGE,NC,288033152,PROPRIETARY,5,6,43800,13,34968
02110500,ART INSTITUTE OF CHARLOTTE (THE),NC,282174536,PROPRIETARY,200,246,3145283,609,2812707
02280900,MID-ATLANTIC CHRISTIAN UNIVERSITY,NC,279094054,PRIVATE,18,21,119125,40,110625
02286300,CAROLINA BEAUTY COLLEGE,NC,274056843,PROPRIETARY,10,10,50490,18,48230
02558900,CHEVEUX SCHOOL OF HAIR DESIGN,NC,285409127,PROPRIETARY,0,0,0,0,0
02560600,PINNACLE INSTITUTE OF COSMETOLOGY,NC,281158020,PROPRIETARY,1,1,2600,1,2600
03089300,HERITAGE BIBLE COLLEGE,NC,283340000,PRIVATE,2,2,6100,4,6100
03104200,CHARLOTTE MECKLENBURG HOSPITAL AUTHORITY,NC,282032861,PUBLIC,2,2,6010,3,6010
03109000,SCHOOL OF COMMUNICATION ARTS OF NORTH CAROLINA,NC,276147076,PROPRIETARY,69,88,863826,220,804366
03361300,MEDICAL ARTS SCHOOL (THE),NC,276166453,PROPRIETARY,2,3,27508,6,20590
03570300,CAROLINA CHRISTIAN COLLEGE,NC,271053241,PRIVATE,0,0,0,0,0
03663300,HOOD THEOLOGICAL SEMINARY,NC,281445768,PRIVATE,0,0,0,0,0
03748500,DURHAM BEAUTY ACADEMY,NC,277073569,PROPRIETARY,2,2,8940,2,6697
03777300,CAROLINA ACADEMY OF COSMETIC ART & SCIENCE,NC,280540460,PROPRIETARY,2,2,21858,2,17502
03827300,NEW LIFE THEOLOGICAL SEMINARY,NC,282051648,PRIVATE,0,0,0,0,0
00298800,BISMARCK STATE COLLEGE,ND,585011299,PUBLIC,66,67,305848,110,289390
00298900,DICKINSON STATE UNIVERSITY,ND,586014896,PUBLIC,42,43,206392,77,196683
00299000,JAMESTOWN COLLEGE,ND,584053401,PRIVATE,69,73,320828,128,302173
00299100,LAKE REGION STATE COLLEGE,ND,583011598,PUBLIC,4,4,21350,7,21350
00299200,UNIVERSITY OF MARY,ND,585049652,PRIVATE,275,287,1480698,529,1430608
00299300,MAYVILLE STATE UNIVERSITY,ND,582571299,PUBLIC,28,29,155736,57,155736
00299400,MINOT STATE UNIVERSITY,ND,587070002,PUBLIC,39,43,171493,78,162743
00299500,DAKOTA COLLEGE AT BOTTINEAU,ND,583181159,PUBLIC,12,13,57230,21,48115
00299600,NORTH DAKOTA STATE COLLEGE OF SCIENCE,ND,580760002,PUBLIC,99,99,556943,174,525959
00299700,NORTH DAKOTA STATE UNIVERSITY - MAIN CAMPUS - FARGO,ND,581020000,PUBLIC,280,294,1715659,510,1623189
00300500,UNIVERSITY OF NORTH DAKOTA,ND,582028193,PUBLIC,429,522,3629151,875,3480867
00300700,WILLISTON STATE COLLEGE,ND,588014464,PUBLIC,21,23,121269,37,115719
00300800,VALLEY CITY STATE UNIVERSITY,ND,580720000,PUBLIC,12,15,70133,26,70133
00484600,RASMUSSEN COLLEGE,ND,581037196,PROPRIETARY,57,64,383840,151,338539
00775600,JOSEFS SCHOOL OF HAIR DESIGN,ND,581024977,PROPRIETARY,25,25,200336,36,171998
00935400,MEDCENTER ONE COLLEGE OF NURSING,ND,585014494,PRIVATE,1,1,1500,1,1500
01040600,JOSEF'S SCHOOL OF HAIR DESIGN,ND,582016394,PROPRIETARY,16,16,107900,22,82450
01205900,TRINITY BIBLE COLLEGE,ND,584367150,PRIVATE,27,29,216540,52,202540
01229500,JZ TREND ACADEMY PAUL MITCHELL PARTNER SCHOOL,ND,585044001,PROPRIETARY,15,16,199640,33,152586
02298200,HEADQUARTERS ACADEMY OF HAIR DESIGN,ND,587013914,PROPRIETARY,3,4,26886,7,26886
03087200,MOLER BARBER COLLEGE OF HAIR STYLING,ND,581031805,PROPRIETARY,1,1,9000,1,9000
00253900,CHADRON STATE COLLEGE,NE,693372690,PUBLIC,23,24,125104,46,123518
00254000,COLLEGE OF SAINT MARY,NE,681062606,PRIVATE,113,141,855248,268,824027
00254100,CONCORDIA UNIVERSITY,NE,684341594,PRIVATE,294,313,2567700,562,2417563
00254200,CREIGHTON UNIVERSITY,NE,681780001,PRIVATE,382,432,5231972,802,5130607
00254300,DANA COLLEGE,NE,680089905,PRIVATE,122,126,935875,225,888844
00254400,DOANE COLLEGE,NE,683332421,PRIVATE,364,377,3264765,724,3112924
00254700,GRACE UNIVERSITY,NE,681083629,PRIVATE,65,73,595593,134,560367
00254800,HASTINGS COLLEGE,NE,689017621,PRIVATE,277,303,2160563,565,2056798
00255100,UNIVERSITY OF NEBRASKA - KEARNEY,NE,688490001,PUBLIC,491,518,2765778,962,2651262
00255300,MIDLAND LUTHERAN COLLEGE,NE,680254254,PRIVATE,210,215,1386890,405,1317426
00255400,UNIVERSITY OF NEBRASKA - OMAHA,NE,681820001,PUBLIC,222,242,1232393,445,1177694
00255500,NEBRASKA WESLEYAN UNIVERSITY,NE,685042796,PRIVATE,409,414,3697770,801,3635623
00255700,MID-PLAINS COMMUNITY COLLEGE,NE,691019420,PUBLIC,17,18,68371,34,65371
00255900,PERU STATE COLLEGE,NE,684210010,PUBLIC,60,63,275570,113,255630
00256000,WESTERN NEBRASKA COMMUNITY COLLEGE,NE,693611815,PUBLIC,11,11,26410,20,22738
00256300,UNION COLLEGE,NE,685064387,PRIVATE,103,107,914975,203,886340
00256600,WAYNE STATE COLLEGE,NE,687871172,PUBLIC,160,182,759965,320,686702
00256700,YORK COLLEGE,NE,684672699,PRIVATE,81,91,586341,160,547655
00639900,BRYAN LGH COLLEGE OF HEALTH SCIENCES,NE,685061398,PRIVATE,49,54,237469,200,222403
00640400,NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH,NE,681142852,PRIVATE,30,34,170257,66,164452
00689500,UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,681984265,PUBLIC,129,136,1015464,251,959974
00735800,NEBRASKA COLLEGE OF TECHNICAL AGRICULTURE,NE,690259522,PUBLIC,23,23,107671,47,83988
00849200,ALEGENT HEALTH SCHOOLS,NE,681142767,PRIVATE,0,0,0,0,0
00952300,LA'JAMES INTERNATIONAL COLLEGE,NE,680253297,PROPRIETARY,23,28,154677,51,147704
00961700,CAPITOL SCHOOLS OF HAIRSTYLING,NE,681443873,PROPRIETARY,30,33,165659,64,162743
00974300,BELLEVUE UNIVERSITY,NE,680053098,PRIVATE,118,129,785029,248,749896
00986200,CLARKSON COLLEGE,NE,681312739,PRIVATE,42,53,349708,102,347708
01151900,JOSEPH'S COLLEGE OF BEAUTY,NE,685102226,PROPRIETARY,48,95,362683,164,336351
01166700,NORTHEAST COMMUNITY COLLEGE,NE,687020469,PUBLIC,61,63,298231,122,286081
01258600,METROPOLITAN COMMUNITY COLLEGE,NE,681111658,PUBLIC,16,18,67640,34,53239
01297600,NEBRASKA CHRISTIAN COLLEGE,NE,680464256,PRIVATE,10,10,49960,20,49960
02079700,COLLEGE OF HAIR DESIGN,NE,685082199,PROPRIETARY,48,60,245600,111,237975
02099500,CENTRAL COMMUNITY COLLEGE,NE,688017299,PUBLIC,61,62,176684,107,158537
02508300,SOUTHEAST COMMUNITY COLLEGE,NE,685201299,PUBLIC,308,314,1911599,859,1708580
02610500,XENON INTERNATIONAL ACADEMY II,NE,681273522,PROPRIETARY,53,54,438391,104,428430
03127300,OMAHA SCHOOL OF MASSAGE AND HEALTHCARE OF HERZING UNIVERSITY,NE,681275002,PROPRIETARY,27,27,176348,51,173049
03164300,CREATIVE CENTER (THE),NE,681642911,PROPRIETARY,20,21,268691,43,268691
03279300,MYOTHERAPY INSTITUTE,NE,685163641,PROPRIETARY,17,19,135523,45,121650
03821400,UNIVERSAL COLLEGE OF HEALING ARTS,NE,681121810,PROPRIETARY,1,1,14764,1,14764
00257200,COLBY-SAWYER COLLEGE,NH,032574648,PRIVATE,245,264,3330456,483,3211166
00257300,DARTMOUTH COLLEGE,NH,037553529,PRIVATE,340,441,7188961,1141,6977544
00257500,FRANKLIN PIERCE UNIVERSITY,NH,034610060,PRIVATE,314,357,4282011,663,4156418
00257900,NEW ENGLAND COLLEGE,NH,032423293,PRIVATE,204,241,2253363,440,2035559
00258000,SOUTHERN NEW HAMPSHIRE UNIVERSITY,NH,031061045,PRIVATE,398,428,4750427,791,4516894
00258100,NHTI  - CONCORD'S COMMUNITY COLLEGE,NH,033017412,PUBLIC,101,110,653619,191,579765
00258200,MANCHESTER COMMUNITY COLLEGE,NH,031028518,PUBLIC,111,120,473176,213,434457
00258600,RIVIER COLLEGE,NH,030605086,PRIVATE,133,148,1496300,256,1462831
00258700,SAINT ANSELM COLLEGE,NH,031021310,PRIVATE,341,364,4773261,705,4642428
00258900,UNIVERSITY OF NEW HAMPSHIRE,NH,038242511,PUBLIC,1385,1521,15196412,2679,14526469
00259000,KEENE STATE COLLEGE,NH,034351504,PUBLIC,589,628,5588475,1192,5377169
00259100,PLYMOUTH STATE UNIVERSITY OF THE UNIVERSITY SYSTEM OF NEW HAMPSHI,NH,032641595,PUBLIC,616,682,6034986,1285,5722972
00472900,HESSER COLLEGE,NH,031037230,PROPRIETARY,1,1,15000,2,15000
00473000,MCINTOSH COLLEGE,NH,038203990,PROPRIETARY,195,233,3304369,499,2954598
00473300,CHESTER COLLEGE OF NEW ENGLAND,NH,030364331,PRIVATE,29,35,327903,61,310012
00529100,WHITE MOUNTAINS COMMUNITY COLLEGE,NH,035703799,PUBLIC,33,35,241917,65,227351
00702500,LEBANON COLLEGE,NH,037661312,PRIVATE,2,2,10000,6,10000
00849300,CONTINENTAL ACADEMIE OF HAIR DESIGN,NH,031034901,PROPRIETARY,2,2,14063,4,14063
00923600,NASHUA COMMUNITY COLLEGE,NH,030632052,PUBLIC,15,17,88059,28,83991
01318900,CONTINENTAL ACADEMIE OF HAIR DESIGN,NH,030513754,PROPRIETARY,13,13,105791,24,101378
02097900,FRANKLIN PIERCE LAW CENTER,NH,033019912,PRIVATE,0,0,0,0,0
02140400,SAINT JOSEPH SCHOOL OF  NURSING,NH,030604161,PRIVATE,9,9,36198,14,31796
02174800,MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS,NH,031100000,PROPRIETARY,9,9,47520,16,41649
02211600,PORTSMOUTH BEAUTY SCHOOL OF HAIR DESIGN,NH,038014084,PROPRIETARY,3,3,8275,4,8275
02245400,KEENE BEAUTY ACADEMY,NH,034311513,PROPRIETARY,2,2,18289,3,18289
02247000,NEW ENGLAND SCHOOL OF HAIR DESIGN,NH,037842003,PROPRIETARY,18,20,174431,31,174431
03043100,THOMAS MORE COLLEGE OF LIBERAL ARTS,NH,030544818,PRIVATE,13,16,114638,26,114638
03101300,GRANITE STATE COLLEGE,NH,033016400,PUBLIC,3,3,11143,4,11143
03182300,NEW HAMPSHIRE INSTITUTE OF ART,NH,031044858,PRIVATE,29,33,210226,63,201476
03305300,SECOND START,NH,033015706,PRIVATE,1,1,5210,2,5210
03437300,UPPER VALLEY EDUCATORS INSTITUTE,NH,037661358,PRIVATE,0,0,0,0,0
00259600,ATLANTIC CAPE COMMUNITY COLLEGE,NJ,083302699,PUBLIC,35,39,219729,76,219729
00259700,BLOOMFIELD COLLEGE,NJ,070033425,PRIVATE,120,147,687066,240,687046
00259800,CALDWELL COLLEGE,NJ,070066195,PRIVATE,148,169,1494604,320,1448769
00259900,CENTENARY COLLEGE,NJ,078402184,PRIVATE,154,168,1912409,314,1912408
00260000,COLLEGE OF SAINT ELIZABETH,NJ,079606989,PRIVATE,80,94,822696,162,822696
00260100,CUMBERLAND COUNTY COLLEGE,NJ,083620517,PUBLIC,4,5,15223,10,15223
00260300,DREW UNIVERSITY,NJ,079404063,PRIVATE,223,238,4063565,438,4051063
00260700,FAIRLEIGH DICKINSON UNIVERSITY,NJ,076661996,PRIVATE,377,433,4909158,673,4882653
00260800,GEORGIAN COURT UNIVERSITY,NJ,087012697,PRIVATE,129,159,1402202,292,1402202
00261000,FELICIAN COLLEGE,NJ,076442198,PRIVATE,130,142,1504230,437,1486472
00261300,NEW JERSEY CITY UNIVERSITY,NJ,073051597,PUBLIC,131,141,743506,249,743506
00261500,MIDDLESEX COUNTY COLLEGE,NJ,088183050,PUBLIC,37,41,184567,66,176317
00261600,MONMOUTH UNIVERSITY,NJ,077641898,PRIVATE,3,3,12260,3,12260
00261700,MONTCLAIR STATE UNIVERSITY,NJ,070439987,PUBLIC,663,733,5841977,1356,5837977
00261900,NEW BRUNSWICK THEOLOGICAL SEMINARY,NJ,089011196,PRIVATE,0,0,0,0,0
00262200,KEAN UNIVERSITY,NJ,070837131,PUBLIC,1,1,12495,2,12494
00262400,OCEAN COUNTY COLLEGE,NJ,087542001,PUBLIC,15,15,44901,26,44901
00262600,PRINCETON THEOLOGICAL SEMINARY,NJ,085400803,PRIVATE,0,0,0,0,0
00262700,PRINCETON UNIVERSITY,NJ,085440001,PRIVATE,100,106,1898745,201,1898744
00262800,RIDER UNIVERSITY,NJ,086483099,PRIVATE,404,457,5837368,802,5817557
00262900,"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",NJ,089011281,PUBLIC,47,53,501255,91,486684
00263200,SETON HALL UNIVERSITY,NJ,070792697,PRIVATE,609,679,10163414,1266,10154855
00263800,SAINT PETER'S COLLEGE,NJ,073065997,PRIVATE,209,227,1774438,419,1774437
00264200,COLLEGE OF NEW JERSEY (THE),NJ,086280718,PUBLIC,447,479,4480452,912,4465135
00264300,UNION COUNTY COLLEGE,NJ,070161598,PUBLIC,16,18,61000,32,61000
00473600,BERGEN COMMUNITY COLLEGE,NJ,076521595,PUBLIC,36,37,173912,64,166912
00539900,MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT,NJ,077534473,PUBLIC,0,0,0,0,0
00545200,TETERBORO SCHOOL OF AERONAUTICS,NJ,076081083,PROPRIETARY,20,27,163806,62,163785
00546000,SOMERSET COUNTY TECHNICAL INSTITUTE,NJ,088072831,PUBLIC,1,1,7400,2,7400
00546100,SALEM COMMUNITY COLLEGE,NJ,080692799,PUBLIC,2,2,7000,3,7000
00641000,CHARLES E GREGORY SCHOOL OF NURSING (THE),NJ,088183050,PRIVATE,1,1,10000,2,10000
00641700,HOLY NAME HOSPITAL SCHOOL OF NURSING,NJ,076664254,PRIVATE,5,5,39500,9,39500
00642000,MOUNTAINSIDE HOSPITAL SCHOOL OF NURSING,NJ,070424898,PROPRIETARY,10,11,69775,20,63925
00642100,MUHLENBERG HAROLD B. AND DOROTHY A. SNYDER SCHOOLS,NJ,070613399,PRIVATE,2,2,15500,4,15500
00642900,SAINT FRANCIS MEDICAL CENTER,NJ,086291986,PRIVATE,0,0,0,0,0
00686500,CAMDEN COUNTY COLLEGE,NJ,080123240,PUBLIC,18,20,65859,39,65858
00690100,GLOUCESTER COUNTY COLLEGE,NJ,080804249,PUBLIC,30,34,88036,61,88036
00750200,BERKELEY COLLEGE,NJ,074243367,PROPRIETARY,492,670,4299040,1402,4290574
00750600,LINCOLN TECHNICAL INSTITUTE,NJ,070835032,PROPRIETARY,902,1175,7868458,2214,7837288
00750700,GIBBS COLLEGE,NJ,070391611,PROPRIETARY,437,535,4325764,1243,4325590
00772900,COUNTY COLLEGE OF MORRIS,NJ,078692086,PUBLIC,41,47,164822,74,160572
00773000,BURLINGTON COUNTY COLLEGE - PEMBERTON CAMPUS,NJ,080681599,PUBLIC,7,7,31900,11,29400
00773100,RARITAN VALLEY COMMUNITY COLLEGE,NJ,088761265,PUBLIC,6,6,17400,10,17400
00794700,BETH MEDRASH GOVOHA OF AMERICA,NJ,087012754,PRIVATE,0,0,0,0,0
00840400,BROOKDALE COMMUNITY COLLEGE,NJ,077381597,PUBLIC,50,56,216700,105,216700
00934500,RICHARD STOCKTON COLLEGE OF NEW JERSEY (THE),NJ,082400195,PUBLIC,750,840,6531700,1521,6516382
00999400,PASSAIC COUNTY COMMUNITY COLLEGE,NJ,075051179,PUBLIC,0,0,0,0,0
01039400,UNIVERSITY OF MEDICINE & DENTISTRY OF NEW JERSEY,NJ,071073000,PUBLIC,2,2,19641,4,19641
01062900,PB COSMETOLOGY EDUCATION CENTRE,NJ,080301750,PROPRIETARY,44,46,277257,82,275251
01085100,ANTHEM INSTITUTE,NJ,070543409,PROPRIETARY,282,350,2103246,691,2103210
01090300,RIZZIERI AVEDA SCHOOL OF BEAUTY AND WELLNESS,NJ,080434600,PROPRIETARY,31,32,272114,59,272110
01152300,MORRIS COUNTY SCHOOL OF TECHNOLOGY,NJ,078342129,PUBLIC,0,0,0,0,0
01209000,ROBERT FIANCE BEAUTY SCHOOLS,NJ,088614118,PROPRIETARY,13,14,109974,26,108301
01234600,DOVER BUSINESS COLLEGE,NJ,070112161,PROPRIETARY,45,46,251475,122,251429
01246100,LINCOLN TECHNICAL INSTITUTE,NJ,088202896,PROPRIETARY,444,498,2930597,885,2910572
01295400,HUDSON COUNTY COMMUNITY COLLEGE,NJ,073064012,PUBLIC,7,7,12255,9,12255
02061800,ROMAN ACADEMY OF BEAUTY CULTURE,NJ,075062516,PROPRIETARY,6,6,28215,9,28212
02132300,BERDAN INSTITUTE,NJ,074707041,PROPRIETARY,38,39,212403,75,212383
02146800,JOE KUBERT SCHOOL OF CARTOON & GRAPHIC ART (THE),NJ,078014054,PROPRIETARY,22,24,319950,47,319950
02149800,EMPIRE BEAUTY SCHOOL,NJ,080215602,PROPRIETARY,26,27,184837,45,158014
02192200,THOMAS A EDISON STATE COLLEGE,NJ,086081176,PUBLIC,0,0,0,0,0
02232500,UNION COUNTY VOCATIONAL TECHNICAL SCHOOLS,NJ,070762997,PUBLIC,0,0,0,0,0
02248600,COOPER HEALTH SYSTEM - CENTER FOR ALLIED HEALTH EDUCATION,NJ,081031489,PRIVATE,0,0,0,0,0
02252700,CONCORDE SCHOOL OF HAIR DESIGN,NJ,077124003,PROPRIETARY,7,7,46650,12,46650
02261800,EUROPEAN ACADEMY OF COSMETOLOGY,NJ,070833306,PROPRIETARY,7,8,53500,14,49249
02265500,CAPRI INSTITUTE OF HAIR DESIGN,NJ,087247166,PROPRIETARY,1,1,10260,2,10260
02291000,LINCOLN TECHNICAL INSTITUTE,NJ,070802424,PROPRIETARY,23,25,237747,46,237740
02301900,ALLIED MEDICAL AND TECHNICAL INSTITUTE,NJ,074703017,PROPRIETARY,14,15,83007,27,83007
02312000,BERGEN COUNTY TECHNICAL SCHOOLS,NJ,076016195,PUBLIC,0,0,0,0,0
02344200,EMPIRE BEAUTY SCHOOL,NJ,080023711,PROPRIETARY,13,13,94377,23,84232
02503900,WARREN COUNTY COMMUNITY COLLEGE,NJ,078824343,PUBLIC,0,0,0,0,0
02523700,OCEAN COUNTY VOCATIONAL - TECHNICAL SCHOOLS,NJ,087532703,PUBLIC,0,0,0,0,0
02528200,ROBERT FIANCE BEAUTY SCHOOLS,NJ,070604840,PROPRIETARY,2,2,17210,3,17210
02568800,SUSSEX COUNTY COMMUNITY COLLEGE,NJ,078601149,PUBLIC,8,8,38139,13,36345
03122600,EASTERN INTERNATIONAL COLLEGE,NJ,073063906,PROPRIETARY,18,18,173400,33,173400
03187300,STENOTECH CAREER INSTITUTE,NJ,070043490,PROPRIETARY,11,14,66125,25,66111
03197300,INSTITUTE FOR HEALTH EDUCATION (THE),NJ,073062929,PROPRIETARY,4,4,15529,8,15529
03324300,CENTRAL CAREER SCHOOL,NJ,070802408,PROPRIETARY,1,1,3775,2,3775
03574400,CORTIVA INSTITUTE - SOMERSET SCHOOL OF MASSAGE THERAPY,NJ,088543908,PROPRIETARY,34,34,217215,66,217206
03666300,SOMERSET CHRISTIAN COLLEGE,NJ,088909035,PRIVATE,1,1,1312,1,1312
03769300,PC TECH LEARNING CENTER,NJ,073069900,PROPRIETARY,1,1,4800,2,4800
03803300,HEALTHCARE TRAINING INSTITUTE,NJ,070833504,PROPRIETARY,4,4,24522,7,24522
00209300,SAINT JOHN'S COLLEGE,NM,875054599,PRIVATE,102,112,1689414,211,1570626
00264900,COLLEGE OF SANTA FE (THE),NM,875057634,PROPRIETARY,123,134,1498407,242,1430827
00265000,UNIVERSITY OF THE SOUTHWEST,NM,882409129,PRIVATE,14,16,77668,29,72468
00265100,EASTERN NEW MEXICO UNIVERSITY,NM,881306000,PUBLIC,37,39,194709,73,188709
00265300,NEW MEXICO HIGHLANDS UNIVERSITY,NM,877014436,PUBLIC,21,22,93103,38,87853
00265400,NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY,NM,878014796,PUBLIC,22,23,176352,41,152044
00265500,NEW MEXICO JUNIOR COLLEGE,NM,882409123,PUBLIC,4,4,12351,7,11039
00265600,NEW MEXICO MILITARY INSTITUTE,NM,882015173,PUBLIC,11,11,57127,19,54377
00265700,NEW MEXICO STATE UNIVERSITY,NM,880038001,PUBLIC,213,227,1358793,396,1270369
00266000,SAN JUAN COLLEGE,NM,874024699,PUBLIC,7,7,66822,13,61628
00266300,UNIVERSITY OF NEW MEXICO,NM,871310001,PUBLIC,1,1,9746,2,9394
00266400,WESTERN NEW MEXICO UNIVERSITY,NM,880615417,PUBLIC,16,17,74201,29,71149
00474200,CENTRAL NEW MEXICO COMMUNITY COLLEGE,NM,871064096,PUBLIC,3,3,11467,6,9156
00474300,CLOVIS COMMUNITY COLLEGE,NM,881018381,PUBLIC,4,4,5765,7,5765
00996200,LUNA COMMUNITY COLLEGE,NM,877010000,PUBLIC,0,0,0,0,0
01063200,DEWOLFF COLLEGE OF HAIRSTYLING & COSMETOLOGY,NM,871124113,PROPRIETARY,6,6,38322,21,38322
01300500,OLYMPIAN UNIVERSITY OF COSMETOLOGY,NM,883105051,PROPRIETARY,4,4,10500,6,9000
02083900,NORTHERN NEW MEXICO COLLEGE,NM,875300000,PUBLIC,0,0,0,0,0
02278100,SANTA FE COMMUNITY COLLEGE,NM,875074887,PUBLIC,1,1,7500,2,7500
02496900,ALBUQUERQUE BARBER COLLEGE,NM,871081859,PROPRIETARY,7,7,37900,14,37900
02532900,BUSINESS SKILLS INSTITUTE,NM,880014224,PROPRIETARY,4,4,16000,7,16000
02622000,SOUTHWEST ACUPUNCTURE COLLEGE,NM,875056353,PROPRIETARY,0,0,0,0,0
03076100,SOUTHWESTERN COLLEGE,NM,875070000,PRIVATE,0,0,0,0,0
03099300,METROPOLITAN COLLEGE,NM,871104129,PRIVATE,15,17,56327,42,49377
03128200,KAPLAN CAREER INSTITUTE,NM,871092072,PROPRIETARY,7,7,26876,12,20932
03430300,UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE,NM,871074403,PROPRIETARY,6,6,20305,12,20305
00256800,"UNIVERSITY OF NEVADA , RENO",NV,895570002,PUBLIC,218,227,2317260,401,2079053
00697700,GREAT BASIN COLLEGE,NV,898013348,PUBLIC,8,9,39400,16,35400
00919200,SIERRA NEVADA COLLEGE,NV,894510000,PRIVATE,3,4,41942,8,41942
01036200,COLLEGE OF SOUTHERN NEVADA,NV,891461139,PUBLIC,11,13,68011,23,60229
01036300,WESTERN NEVADA COLLEGE,NV,897037399,PUBLIC,2,2,2200,3,2200
01323200,ACADEMY OF HAIR DESIGN,NV,891461617,PROPRIETARY,8,9,74820,15,74820
02097100,SOUTHERN NEVADA UNIVERSITY OF COSMETOLOGY,NV,891217335,PROPRIETARY,9,10,31108,19,29108
02107700,TRUCKEE MEADOWS COMMUNITY COLLEGE,NV,895123999,PUBLIC,14,15,71700,24,47147
02237500,EVEREST COLLEGE,NV,890148810,PROPRIETARY,50,57,384362,112,318129
