OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00103000,BISHOP STATE COMMUNITY COLLEGE,AL,366035898,PUBLIC,0,0,0,0,0
00103100,NORTHEAST ALABAMA COMMUNITY COLLEGE,AL,359860159,PUBLIC,0,0,0,0,0
00103300,OAKWOOD UNIVERSITY,AL,358960001,PRIVATE,123,125,1489230,186,1449221
00103600,SAMFORD UNIVERSITY,AL,352297000,PRIVATE,440,506,5953212,888,5738298
00103800,SNEAD STATE COMMUNITY COLLEGE,AL,359570734,PUBLIC,0,0,0,0,0
00104000,SOUTHERN UNION STATE COMMUNITY COLLEGE,AL,362760000,PUBLIC,34,37,206280,67,193147
00104100,SPRING HILL COLLEGE,AL,366081791,PRIVATE,193,203,2278550,360,2222533
00104400,STILLMAN COLLEGE,AL,354031430,PRIVATE,152,161,1260667,287,1197917
00104600,TALLADEGA COLLEGE,AL,351602354,PRIVATE,13,13,78003,20,78003
00104700,TROY UNIVERSITY,AL,360820001,PUBLIC,242,265,1761749,459,1651874
00105000,TUSKEGEE UNIVERSITY,AL,360881645,PRIVATE,412,499,5615654,932,5410739
00105100,UNIVERSITY OF ALABAMA,AL,354870120,PUBLIC,0,0,0,0,0
00105200,UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,352941150,PUBLIC,0,0,0,0,0
00105500,UNIVERSITY OF ALABAMA IN HUNTSVILLE,AL,358990001,PUBLIC,0,0,0,0,0
00105700,UNIVERSITY OF SOUTH ALABAMA,AL,366880002,PUBLIC,445,469,3779737,804,3366073
00106000,FAULKNER STATE COMMUNITY COLLEGE,AL,365072698,PUBLIC,53,56,178482,100,163674
00569100,SHELTON STATE COMMUNITY COLLEGE,AL,354054017,PUBLIC,0,0,0,0,0
00569700,NORTHWEST - SHOALS COMMUNITY COLLEGE,AL,356623206,PUBLIC,3,3,15192,5,10192
00573300,BEVILL STATE COMMUNITY COLLEGE,AL,351480000,PUBLIC,0,0,0,0,0
00787100,GEORGE C. WALLACE STATE COMMUNITY COLLEGE,AL,350772000,PUBLIC,9,10,39350,18,39350
00831000,AUBURN UNIVERSITY MONTGOMERY,AL,361173596,PUBLIC,58,65,233918,121,225296
01019300,HERZING UNIVERSITY,AL,352094816,PROPRIETARY,16,21,97528,34,82984
01055400,CONCORDIA COLLEGE,AL,367013323,PRIVATE,0,0,0,0,0
01218200,CHATTAHOOCHEE VALLEY COMMUNITY COLLEGE,AL,368697917,PUBLIC,2,2,11180,3,11180
02170600,UNITED STATES SPORTS ACADEMY,AL,365267055,PRIVATE,2,2,14857,2,8029
02199700,HERITAGE CHRISTIAN UNIVERSITY,AL,356306245,PRIVATE,1,1,3000,2,3000
02270400,SOUTHEASTERN BIBLE COLLEGE,AL,352442083,PRIVATE,18,19,143620,31,143620
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,361174231,PROPRIETARY,14,17,120400,44,112067
02503400,AMRIDGE UNIVERSITY,AL,361173553,PRIVATE,0,0,0,0,0
02605500,REMINGTON COLLEGE - MOBILE CAMPUS,AL,366095593,PROPRIETARY,71,80,564967,197,530451
03010600,VIRGINIA COLLEGE,AL,352095154,PROPRIETARY,394,497,4533963,1036,4302929
03459300,SOUTHEASTERN SCHOOL OF COSMETOLOGY,AL,352113865,PRIVATE,0,0,0,0,0
03783300,BLUE CLIFF CAREER COLLEGE,AL,366064749,PROPRIETARY,13,13,104074,23,97724
04067300,SELMA UNIVERSITY,AL,367015232,PRIVATE,0,0,0,0,0
04116500,MIMI'S BEAUTY ACADEMY OF COSMETOLOGY,AL,358103453,PROPRIETARY,0,0,0,0,0
04121500,COLUMBIA SOUTHERN UNIVERSITY,AL,365613815,PROPRIETARY,0,0,0,0,0
00108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,AR,716560000,PUBLIC,51,56,239246,100,210823
00108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,AR,716012790,PUBLIC,93,121,791387,198,732745
00108800,LYON COLLEGE,AR,725013699,PRIVATE,47,47,385646,90,364819
00108900,ARKANSAS TECH UNIVERSITY,AR,728012222,PUBLIC,235,269,1226403,484,1111777
00109000,ARKANSAS STATE UNIVERSITY,AR,724010000,PUBLIC,363,390,2210526,644,2089032
00109100,ARKANSAS STATE UNIVERSITY - BEEBE,AR,720121000,PUBLIC,6,6,27228,8,16314
00109200,UNIVERSITY OF CENTRAL ARKANSAS,AR,720350001,PUBLIC,882,951,6970307,1652,6506121
00109300,CENTRAL BAPTIST COLLEGE,AR,720346470,PRIVATE,45,46,344050,77,287427
00109400,UNIVERSITY OF THE OZARKS,AR,728302880,PRIVATE,44,49,586554,91,561554
00109500,CROWLEY'S RIDGE COLLEGE,AR,724509775,PRIVATE,17,17,115904,29,100906
00109700,HARDING UNIVERSITY,AR,721490001,PRIVATE,545,597,6101547,1061,5728481
00109800,HENDERSON STATE UNIVERSITY,AR,719990001,PUBLIC,113,127,753021,187,672866
00109900,HENDRIX COLLEGE,AR,720323080,PRIVATE,355,381,4484477,724,4367614
00110000,JOHN BROWN UNIVERSITY,AR,727612747,PRIVATE,192,215,1589282,356,1533275
00110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,AR,722041099,PUBLIC,87,101,502516,156,460151
00110200,OUACHITA BAPTIST UNIVERSITY,AR,719980001,PRIVATE,175,185,1545089,344,1464826
00110300,PHILANDER SMITH COLLEGE,AR,722023718,PRIVATE,40,44,319091,76,289595
00110400,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,AR,723420000,PUBLIC,1,1,2850,2,2850
00110600,WILLIAMS BAPTIST COLLEGE,AR,724764661,PRIVATE,1,1,5598,1,5598
00110700,SOUTHERN ARKANSAS UNIVERSITY,AR,717535000,PUBLIC,59,68,315810,113,277611
00110800,UNIVERSITY OF ARKANSAS,AR,727010000,PUBLIC,721,822,7226526,1372,6888995
00110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,722057102,PUBLIC,69,70,452350,140,422958
00111000,UNIVERSITY OF ARKANSAS AT FORT SMITH,AR,729047397,PUBLIC,46,48,264290,84,240800
00524500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT MORRILTON,AR,721109601,PUBLIC,6,6,24500,10,21250
00570700,SOUTHEAST ARKANSAS COLLEGE,AR,716033900,PUBLIC,4,4,12000,8,12000
00773800,SOUTHERN ARKANSAS UNIVERSITY TECH,AR,717011900,PUBLIC,0,0,0,0,0
00792100,PAUL MITCHELL THE SCHOOL ARKANSAS,AR,727016216,PROPRIETARY,0,0,0,0,0
00997600,OUACHITA TECHNICAL COLLEGE,AR,721040816,PUBLIC,0,0,0,0,0
01210500,NATIONAL PARK COMMUNITY COLLEGE,AR,719139174,PUBLIC,4,4,24468,7,24468
01226100,NORTH ARKANSAS COLLEGE,AR,726015508,PUBLIC,0,0,0,0,0
01286000,ARKANSAS NORTHEASTERN COLLEGE,AR,723161109,PUBLIC,0,0,0,0,0
02052200,BLACK RIVER TECHNICAL COLLEGE,AR,724550468,PUBLIC,0,0,0,0,0
02073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT BATESVILLE,AR,725030000,PUBLIC,0,0,0,0,0
02074600,SOUTH ARKANSAS COMMUNITY COLLEGE,AR,717317010,PUBLIC,0,0,0,0,0
02075300,PULASKI TECHNICAL COLLEGE,AR,721183347,PUBLIC,14,14,55265,23,48515
02087000,OZARKA COLLEGE,AR,725560010,PUBLIC,0,0,0,0,0
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS,AR,722093535,PROPRIETARY,2,2,12652,4,12652
02284200,NEW TYLER BARBER COLLEGE,AR,721144973,PROPRIETARY,0,0,0,0,0
02330800,JRMC SCHOOL OF NURSING,AR,716036301,PRIVATE,0,0,0,0,0
02363500,ARTHUR'S BEAUTY COLLEGE,AR,729013342,PROPRIETARY,1,2,10995,3,10541
02538500,ARTHUR'S BEAUTY COLLEGE,AR,720761819,PROPRIETARY,8,8,44712,14,31581
02569600,SEARCY BEAUTY COLLEGE,AR,721430000,PROPRIETARY,0,0,0,0,0
03023400,ARKANSAS COLLEGE OF BARBERING & HAIR DESIGN,AR,721145615,PROPRIETARY,1,1,5000,1,5000
03063300,NORTHWEST ARKANSAS COMMUNITY COLLEGE,AR,727125190,PUBLIC,12,13,73966,22,62518
03127200,ASKINS VO TECH,AR,729088028,PROPRIETARY,0,0,0,0,0
03855300,ECCLESIA COLLEGE,AR,727628159,PRIVATE,1,1,3000,1,3000
00107000,THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT,AZ,853066000,PRIVATE,0,0,0,0,0
00107100,ARIZONA WESTERN COLLEGE,AZ,853658847,PUBLIC,11,12,67699,17,58168
00107200,COCHISE COLLEGE,AZ,856076190,PUBLIC,9,9,92282,13,65274
00107300,EASTERN ARIZONA COLLEGE,AZ,855520769,PUBLIC,0,0,0,0,0
00107400,GRAND CANYON UNIVERSITY,AZ,850173030,PROPRIETARY,98,110,1075950,179,1037946
00107600,GLENDALE COMMUNITY COLLEGE,AZ,853023090,PUBLIC,0,0,0,0,0
00107700,MESA COMMUNITY COLLEGE,AZ,852024866,PUBLIC,49,49,326363,87,302850
00107800,PHOENIX COLLEGE,AZ,850134234,PUBLIC,4,4,21550,7,21550
00107900,YAVAPAI COLLEGE,AZ,863013297,PUBLIC,12,12,89655,17,64726
00108100,ARIZONA STATE UNIVERSITY,AZ,852870412,PUBLIC,2389,2619,35659493,4487,33612787
00108200,NORTHERN ARIZONA UNIVERSITY,AZ,860110001,PUBLIC,0,0,0,0,0
00108300,UNIVERSITY OF ARIZONA (THE),AZ,857210066,PUBLIC,1937,2086,25497699,3743,24306777
00446700,TUCSON COLLEGE,AZ,857113781,PROPRIETARY,34,34,209863,65,209048
00711300,SOUTHWESTERN COLLEGE,AZ,850327097,PRIVATE,45,57,442310,88,416014
00726600,PIMA COUNTY COMMUNITY COLLEGE,AZ,857095000,PUBLIC,57,59,373504,92,346857
00728300,CENTRAL ARIZONA COLLEGE,AZ,852289779,PUBLIC,5,6,29450,10,26700
00822100,UNIVERSAL TECHNICAL INSTITUTE,AZ,853237946,PROPRIETARY,3646,5816,43204244,9669,41085881
00824600,DINE COLLEGE,AZ,865560126,PUBLIC,0,0,0,0,0
00830300,GATEWAY COMMUNITY COLLEGE,AZ,850341795,PUBLIC,11,11,41220,21,36338
00830400,SCOTTSDALE COMMUNITY COLLEGE,AZ,852562626,PUBLIC,40,44,284017,69,232598
00886500,EMPIRE BEAUTY SCHOOL,AZ,857163999,PROPRIETARY,30,32,161411,44,148002
00945100,BROWN MACKIE COLLEGE,AZ,857125300,PROPRIETARY,21,23,146553,37,98909
01084700,ARIZONA AUTOMOTIVE INSTITUTE,AZ,853013503,PROPRIETARY,72,73,716221,167,639196
01085800,AVALON SCHOOL OF COSMETOLOGY,AZ,852104010,PROPRIETARY,12,13,71371,20,68173
01157000,PIMA MEDICAL INSTITUTE - MESA,AZ,852022950,PROPRIETARY,0,0,0,0,0
01168900,REFRIGERATION SCHOOL (THE),AZ,850341894,PROPRIETARY,27,27,239816,52,226156
01180800,EMPIRE BEAUTY SCHOOL - FLAGSTAFF,AZ,860045119,PROPRIETARY,24,25,145911,33,137709
01186200,NORTHLAND PIONEER COLLEGE,AZ,860252996,PUBLIC,0,0,0,0,0
01186400,MOHAVE COMMUNITY COLLEGE,AZ,864091238,PUBLIC,0,0,0,0,0
01218400,INTERNATIONAL ACADEMY OF HAIR DESIGN,AZ,852257198,PROPRIETARY,20,22,144430,37,144430
01234300,EMPIRE BEAUTY SCHOOL,AZ,853232352,PROPRIETARY,14,14,90433,23,87887
01293700,EMPIRE BEAUTY SCHOOL,AZ,850327730,PROPRIETARY,7,7,55784,12,55784
02065200,ITT TECHNICAL INSTITUTE,AZ,852829272,PROPRIETARY,152,177,1809125,395,1603280
02065300,PRESCOTT COLLEGE,AZ,863012990,PRIVATE,49,60,825169,95,795728
02071200,KAPLAN COLLEGE,AZ,850294349,PROPRIETARY,29,31,225927,57,201990
02098800,UNIVERSITY OF PHOENIX,AZ,850401958,PROPRIETARY,2353,2539,19363878,4097,16601167
02100500,UNIVERSAL TECHNICAL INSTITUTE,AZ,850279969,PROPRIETARY,2537,4178,27784446,6951,26639602
02100600,APOLLO COLLEGE,AZ,850154096,PROPRIETARY,324,374,1922614,664,1838388
02113800,ROBERTO-VENN SCHOOL OF LUTHIERY,AZ,850401314,PROPRIETARY,9,9,112315,18,112315
02146600,SOUTH MOUNTAIN COMMUNITY COLLEGE,AZ,850405898,PUBLIC,0,0,0,0,0
02171500,WESTERN INTERNATIONAL UNIVERSITY,AZ,850212718,PROPRIETARY,10,10,41315,17,36013
02174900,COLLINS COLLEGE,AZ,850404000,PROPRIETARY,455,627,8663059,1551,7863144
02177500,RIO SALADO COMMUNITY COLLEGE,AZ,852816950,PUBLIC,7,7,35718,10,27718
02192300,MARICOPA BEAUTY COLLEGE,AZ,853232226,PROPRIETARY,23,23,128580,44,125860
02199900,AMERICAN INDIAN COLLEGE OF THE ASSEMBLIES OF GOD,AZ,850212199,PRIVATE,0,0,0,0,0
02217100,PIMA MEDICAL INSTITUTE,AZ,857162800,PROPRIETARY,526,562,2768270,999,2662712
02218800,BROOKLINE COLLEGE,AZ,850215820,PROPRIETARY,32,34,146620,57,140498
02220300,EMPIRE BEAUTY SCHOOL,AZ,850518499,PROPRIETARY,8,9,52115,11,52115
02263100,ANTHEM COLLEGE,AZ,850144973,PROPRIETARY,424,476,3225735,810,2900631
02295000,EVEREST COLLEGE PHOENIX,AZ,850211610,PROPRIETARY,66,73,484163,145,449563
02317800,AMERICAN INSTITUTE OF TECHNOLOGY,AZ,850434729,PROPRIETARY,4,4,20766,8,20766
02361100,ITT TECHNICAL INSTITUTE,AZ,857045829,PROPRIETARY,219,259,2554897,565,2197066
02521500,LAMSON COLLEGE,AZ,852841141,PROPRIETARY,27,27,193081,47,173068
02559000,UNIVERSITY OF ADVANCING COMPUTER TECHNOLOGY,AZ,852831056,PROPRIETARY,159,209,3414299,351,3158507
02561900,TONI AND GUY HAIRDRESSING ACADEMY,AZ,852513301,PROPRIETARY,66,90,299060,167,297722
02582700,CORTIVA INSTITUTE - TUCSON,AZ,857103503,PROPRIETARY,17,18,148057,42,143391
02616700,LE CORDON BLEU COLLEGE OF CULINARY ARTS,AZ,852512729,PROPRIETARY,320,409,6949612,763,6492382
02623600,PARADISE VALLEY COMMUNITY COLLEGE,AZ,850321210,PUBLIC,3,3,22228,5,16114
02623800,CORTIVA INSTITUTE - SCOTTSDALE,AZ,852574218,PROPRIETARY,5,6,44215,16,44215
03005000,SAFFORD COLLEGE OF BEAUTY CULTURE,AZ,855463309,PROPRIETARY,0,0,0,0,0
03034400,CONSERVATORY OF RECORDING ARTS & SCIENCES,AZ,852821707,PROPRIETARY,135,136,2153555,258,2048054
03072200,CHANDLER - GILBERT COMMUNITY COLLEGE,AZ,852252499,PUBLIC,0,0,0,0,0
03076400,BRYMAN SCHOOL OF ARIZONA (THE),AZ,850294919,PROPRIETARY,357,389,2385440,679,2125419
03097800,CARSTEN AVEDA INSTITUTE,AZ,852825404,PROPRIETARY,32,33,244933,60,238387
03100400,COCONINO COUNTY COMMUNITY COLLEGE,AZ,860012701,PUBLIC,13,15,105505,23,92147
03107000,SOUTHWEST COLLEGE OF NATUROPATHIC MEDICINE & HEALTH SCIENCES,AZ,852821751,PRIVATE,0,0,0,0,0
03115000,ARIZONA COLLEGE OF ALLIED HEALTH,AZ,853023843,PROPRIETARY,14,14,82989,29,80618
03120300,COLLEGE AMERICA - FLAGSTAFF,AZ,860043936,PROPRIETARY,13,16,123330,29,114278
03156300,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,AZ,853921010,PUBLIC,0,0,0,0,0
03347300,INTERNATIONAL BAPTIST COLLEGE,AZ,852866799,PRIVATE,0,0,0,0,0
03478400,PHOENIX SEMINARY,AZ,850187611,PRIVATE,0,0,0,0,0
03593300,SOUTHWEST INSTITUTE OF HEALING ARTS,AZ,852813658,PROPRIETARY,8,9,40206,15,32921
03617500,PHOENIX INSTITUTE OF HERBAL MEDICINE & ACUPUNCTURE,AZ,850121275,PROPRIETARY,0,0,0,0,0
03695500,ARIZONA SCHOOL OF ACUPUNCTURE AND ORIENTAL MEDICINE,AZ,857121100,PROPRIETARY,0,0,0,0,0
03814300,TURNING POINT BEAUTY COLLEGE,AZ,852224229,PROPRIETARY,2,2,26000,4,26000
04051300,ART INSTITUTE OF PHOENIX (THE),AZ,850212859,PROPRIETARY,307,392,5492109,920,5004779
04059300,TUCSON COLLEGE OF BEAUTY,AZ,857052451,PROPRIETARY,2,2,10390,4,10390
04120900,ARIZONA CULINARY INSTITUTE,AZ,852594939,PROPRIETARY,35,37,779011,72,744668
04131400,PHOENIX SCHOOL OF LAW,AZ,850123330,PROPRIETARY,0,0,0,0,0
00111100,ALLAN HANCOCK COLLEGE,CA,934546399,PUBLIC,3,3,24000,6,24000
00111300,ANTELOPE VALLEY COLLEGE,CA,935365426,PUBLIC,2,2,22500,4,22500
00111600,ART CENTER COLLEGE OF DESIGN,CA,911031999,PRIVATE,124,147,4324235,260,3692406
00111700,AZUSA PACIFIC UNIVERSITY,CA,917027000,PRIVATE,955,1076,12969220,1901,12471872
00111800,BAKERSFIELD COLLEGE,CA,933051299,PUBLIC,4,4,21845,5,16845
00111900,BARSTOW COMMUNITY COLLEGE,CA,923116608,PUBLIC,0,0,0,0,0
00112000,AMERICAN BAPTIST SEMINARY OF THE WEST,CA,947043029,PRIVATE,0,0,0,0,0
00112100,BETHANY UNIVERSITY OF THE ASSEMBLIES OF GOD,CA,950662896,PRIVATE,33,33,457919,57,425847
00112200,BIOLA UNIVERSITY,CA,906390001,PRIVATE,452,504,7961194,874,7573397
00112300,BROOKS INSTITUTE,CA,931031809,PROPRIETARY,393,568,13717505,1855,12411946
00112400,CABRILLO COLLEGE,CA,950033194,PUBLIC,3,3,20167,3,20167
00112500,CALIFORNIA BAPTIST UNIVERSITY,CA,925043297,PRIVATE,292,335,4283089,476,4061556
00112700,CALIFORNIA COLLEGE OF THE ARTS,CA,941072206,PRIVATE,232,335,3673965,582,3567935
00113200,CALIFORNIA INSTITUTE OF THE ARTS,CA,913552397,PRIVATE,129,140,3018396,262,2879946
00113300,CALIFORNIA LUTHERAN UNIVERSITY,CA,913602787,PRIVATE,407,462,4528905,818,4401580
00113400,CALIFORNIA MARITIME ACADEMY,CA,945908181,PUBLIC,142,144,2151802,267,2048537
00113700,"CALIFORNIA STATE UNIVERSITY, FULLERTON",CA,928313599,PUBLIC,258,266,2417131,488,2319072
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY",CA,945423000,PUBLIC,151,168,1926215,386,1733957
00113900,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",CA,908400006,PUBLIC,345,351,3346320,644,3291271
00114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",CA,900324226,PUBLIC,31,33,351399,82,309915
00114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,907470001,PUBLIC,2,2,13410,3,13410
00114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,924072397,PUBLIC,1,1,5260,1,5260
00114300,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,CA,934070001,PUBLIC,1663,1817,19029330,4646,18154256
00114400,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",CA,917682500,PUBLIC,220,237,1995620,610,1920713
00114700,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,937408026,PUBLIC,198,210,1574459,385,1533986
00115000,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,CA,958196044,PUBLIC,613,640,5898038,1095,5595630
00115100,SAN DIEGO STATE UNIVERSITY,CA,921821690,PUBLIC,0,0,0,0,0
00115300,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",CA,913308307,PUBLIC,206,217,1977335,380,1919857
00115400,SAN FRANCISCO STATE UNIVERSITY,CA,941321740,PUBLIC,945,974,11735808,1773,11314100
00115500,SAN JOSE STATE UNIVERSITY,CA,951920036,PUBLIC,316,332,3299990,590,3221242
00115700,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",CA,953820299,PUBLIC,107,111,936641,202,906019
00116100,CERRITOS COMMUNITY COLLEGE,CA,906506296,PUBLIC,0,0,0,0,0
00116200,CHABOT COLLEGE,CA,945452400,PUBLIC,0,0,0,0,0
00116300,CHAFFEY COMMUNITY COLLEGE,CA,917379400,PUBLIC,1,1,9454,2,9454
00116400,CHAPMAN UNIVERSITY,CA,928661099,PRIVATE,924,1038,10134696,1883,9716442
00116500,CHURCH DIVINITY SCHOOL OF THE PACIFIC,CA,947091217,PRIVATE,0,0,0,0,0
00116600,CITRUS COMMUNITY COLLEGE,CA,917411899,PUBLIC,0,0,0,0,0
00116900,CLAREMONT GRADUATE UNIVERSITY,CA,917116163,PRIVATE,0,0,0,0,0
00117000,CLAREMONT MCKENNA COLLEGE,CA,917116400,PRIVATE,61,65,1192330,120,1161830
00117100,HARVEY MUDD COLLEGE,CA,917115990,PRIVATE,85,90,1456942,166,1419719
00117200,PITZER COLLEGE,CA,917116101,PRIVATE,54,60,1349258,99,1286622
00117300,POMONA COLLEGE,CA,917116301,PRIVATE,81,86,1457120,161,1410375
00117400,SCRIPPS COLLEGE,CA,917113948,PRIVATE,85,94,1946176,163,1931176
00117600,WEST HILLS COMMUNITY COLLEGE,CA,932101399,PUBLIC,3,3,28650,3,17325
00117700,COGSWELL POLYTECHNICAL COLLEGE,CA,940891210,PRIVATE,27,32,460642,58,449866
00117800,COLLEGE OF MARIN,CA,949042590,PUBLIC,1,1,9000,2,9000
00117900,NOTRE DAME DE NAMUR UNIVERSITY,CA,940021997,PRIVATE,98,103,1621909,194,1543320
00118100,COLLEGE OF SAN MATEO,CA,944023784,PUBLIC,5,5,46276,8,46276
00118200,COLLEGE OF THE DESERT,CA,922609305,PUBLIC,1,1,13000,2,13000
00118300,HOLY NAMES UNIVERSITY,CA,946191699,PRIVATE,96,104,1218557,176,1157423
00118500,COLLEGE OF THE REDWOODS,CA,955019300,PUBLIC,18,18,151611,30,134668
00118600,COLLEGE OF THE SEQUOIAS,CA,932772234,PUBLIC,0,0,0,0,0
00118700,COLLEGE OF THE SISKIYOUS,CA,960942899,PUBLIC,20,23,185888,40,169908
00119000,CONTRA COSTA COLLEGE,CA,948063195,PUBLIC,0,0,0,0,0
00119100,DIABLO VALLEY COLLEGE,CA,945231544,PUBLIC,3,3,23000,4,23000
00119200,CUESTA COLLEGE,CA,934038106,PUBLIC,0,0,0,0,0
00119300,CYPRESS COLLEGE,CA,906305897,PUBLIC,0,0,0,0,0
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA,CA,949012298,PRIVATE,178,192,3933788,357,3768127
00119700,EL CAMINO COLLEGE,CA,905060002,PUBLIC,3,3,24374,6,24374
00119900,FOOTHILL COLLEGE,CA,940224597,PUBLIC,3,3,16660,8,16660
00120000,FULLER THEOLOGICAL SEMINARY,CA,911820002,PRIVATE,0,0,0,0,0
00120100,FULLERTON COLLEGE,CA,928322095,PUBLIC,22,22,177880,40,176568
00120200,GAVILAN COLLEGE,CA,950209599,PUBLIC,0,0,0,0,0
00120300,GLENDALE COMMUNITY COLLEGE,CA,912082894,PUBLIC,2,3,16950,4,10225
00120500,GOLDEN GATE UNIVERSITY,CA,941052967,PRIVATE,4,4,55628,8,55628
00120600,GOLDEN WEST COLLEGE,CA,926472748,PUBLIC,3,4,27630,7,27630
00120700,GRADUATE THEOLOGICAL UNION,CA,947091212,PRIVATE,0,0,0,0,0
00120800,GROSSMONT COLLEGE,CA,920201798,PUBLIC,0,0,0,0,0
00120900,HARTNELL COMMUNITY COLLEGE,CA,939011697,PUBLIC,0,0,0,0,0
00121200,HUMPHREYS COLLEGE,CA,952073896,PRIVATE,20,25,182010,65,175844
00121400,IMPERIAL VALLEY COLLEGE,CA,922519787,PUBLIC,0,0,0,0,0
00121500,LA SIERRA UNIVERSITY,CA,925153332,PRIVATE,111,120,1395550,287,1299077
00121600,UNIVERSITY OF LA VERNE,CA,917504443,PRIVATE,324,347,3564639,638,3402256
00121700,LASSEN COLLEGE,CA,961303000,PUBLIC,2,2,16500,4,16500
00121800,LOMA LINDA UNIVERSITY,CA,923500001,PRIVATE,22,25,559084,73,521926
00121900,LONG BEACH CITY COLLEGE,CA,908081780,PUBLIC,0,0,0,0,0
00122000,MASTER'S COLLEGE & SEMINARY (THE),CA,913211200,PRIVATE,131,159,2005244,251,1875055
00122300,LOS ANGELES CITY COLLEGE,CA,900293588,PUBLIC,0,0,0,0,0
00122600,LOS ANGELES PIERCE COLLEGE,CA,913710001,PUBLIC,3,3,33120,5,33120
00122700,LOS ANGELES TRADE-TECHNICAL COLLEGE,CA,900154181,PUBLIC,0,0,0,0,0
