OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00446200,GADSDEN BUSINESS COLLEGE,AL,359063658,PROPRIETARY,5,5,16906,16,16906
00569700,NORTHWEST - SHOALS COMMUNITY COLLEGE,AL,356623206,PUBLIC,3,3,10000,6,8500
00787100,GEORGE C. WALLACE STATE COMMUNITY COLLEGE,AL,350772000,PUBLIC,0,0,0,0,0
00831000,AUBURN UNIVERSITY MONTGOMERY,AL,361173596,PUBLIC,75,78,366490,144,356251
01019300,HERZING UNIVERSITY,AL,352094816,PROPRIETARY,28,33,201832,61,172682
01218200,CHATTAHOOCHEE VALLEY COMMUNITY COLLEGE,AL,368697917,PUBLIC,3,3,12430,4,9930
02170600,UNITED STATES SPORTS ACADEMY,AL,365267055,PRIVATE,0,0,0,0,0
02199700,HERITAGE CHRISTIAN UNIVERSITY,AL,356306245,PRIVATE,2,2,14000,2,14000
02270400,SOUTHEASTERN BIBLE COLLEGE,AL,352442083,PRIVATE,18,18,157950,32,136150
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,361174231,PROPRIETARY,5,6,70417,14,58695
02503400,AMRIDGE UNIVERSITY,AL,361173553,PRIVATE,2,2,8887,3,8887
02605500,REMINGTON COLLEGE - MOBILE CAMPUS,AL,366095593,PROPRIETARY,111,132,927405,328,822110
03010600,VIRGINIA COLLEGE,AL,352095154,PROPRIETARY,143,181,1506724,331,1355330
03783300,BLUE CLIFF CAREER COLLEGE,AL,366064749,PROPRIETARY,11,12,64779,18,64779
00108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,AR,716560000,PUBLIC,61,67,238634,111,205947
00108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,AR,716012790,PUBLIC,102,119,722544,205,659274
00108800,LYON COLLEGE,AR,725013699,PRIVATE,37,40,283230,75,269585
00108900,ARKANSAS TECH UNIVERSITY,AR,728012222,PUBLIC,246,286,1476276,514,1369362
00109000,ARKANSAS STATE UNIVERSITY,AR,724010000,PUBLIC,288,352,1795651,624,1751323
00109100,ARKANSAS STATE UNIVERSITY - BEEBE,AR,720121000,PUBLIC,11,12,43592,22,38515
00109200,UNIVERSITY OF CENTRAL ARKANSAS,AR,720350001,PUBLIC,952,1038,7507108,1901,7103740
00109300,CENTRAL BAPTIST COLLEGE,AR,720346470,PRIVATE,33,34,190950,63,184950
00109400,UNIVERSITY OF THE OZARKS,AR,728302880,PRIVATE,54,63,644599,110,630657
00109500,CROWLEY'S RIDGE COLLEGE,AR,724509775,PRIVATE,25,26,166862,47,160824
00109700,HARDING UNIVERSITY,AR,721490001,PRIVATE,611,690,6365003,1240,6151699
00109800,HENDERSON STATE UNIVERSITY,AR,719990001,PUBLIC,91,97,518292,180,495712
00109900,HENDRIX COLLEGE,AR,720323080,PRIVATE,360,379,4048723,724,3965337
00110000,JOHN BROWN UNIVERSITY,AR,727612747,PRIVATE,177,206,1468409,364,1392020
00110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,AR,722041099,PUBLIC,117,122,594940,209,550142
00110200,OUACHITA BAPTIST UNIVERSITY,AR,719980001,PRIVATE,186,196,1714276,365,1615743
00110300,PHILANDER SMITH COLLEGE,AR,722023718,PRIVATE,67,67,590881,126,549269
00110400,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,AR,723420000,PUBLIC,0,0,0,0,0
00110600,WILLIAMS BAPTIST COLLEGE,AR,724764661,PRIVATE,1,1,3500,2,3500
00110700,SOUTHERN ARKANSAS UNIVERSITY,AR,717535000,PUBLIC,41,47,180193,76,169120
00110800,UNIVERSITY OF ARKANSAS,AR,727010000,PUBLIC,742,812,6909124,1466,6672263
00110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,722057102,PUBLIC,80,80,533488,177,491657
00111000,UNIVERSITY OF ARKANSAS AT FORT SMITH,AR,729047397,PUBLIC,62,62,321650,114,308800
00524500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT MORRILTON,AR,721109601,PUBLIC,6,7,17050,12,15050
00570700,SOUTHEAST ARKANSAS COLLEGE,AR,716033900,PUBLIC,1,1,2000,1,1000
00773800,SOUTHERN ARKANSAS UNIVERSITY TECH,AR,717011900,PUBLIC,2,2,5468,4,5468
00792100,PAUL MITCHELL THE SCHOOL ARKANSAS,AR,727016216,PROPRIETARY,0,0,0,0,0
00997600,OUACHITA TECHNICAL COLLEGE,AR,721040816,PUBLIC,0,0,0,0,0
01210500,NATIONAL PARK COMMUNITY COLLEGE,AR,719139174,PUBLIC,2,2,13560,3,13560
01226100,NORTH ARKANSAS COLLEGE,AR,726015508,PUBLIC,0,0,0,0,0
01286000,ARKANSAS NORTHEASTERN COLLEGE,AR,723161109,PUBLIC,0,0,0,0,0
02052200,BLACK RIVER TECHNICAL COLLEGE,AR,724550468,PUBLIC,0,0,0,0,0
02073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT BATESVILLE,AR,725030000,PUBLIC,1,1,4200,3,4200
02074600,SOUTH ARKANSAS COMMUNITY COLLEGE,AR,717317010,PUBLIC,0,0,0,0,0
02075300,PULASKI TECHNICAL COLLEGE,AR,721183347,PUBLIC,13,15,66762,23,57537
02087000,OZARKA COLLEGE,AR,725560010,PUBLIC,0,0,0,0,0
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS,AR,722093535,PROPRIETARY,8,8,30945,10,22102
02284200,NEW TYLER BARBER COLLEGE,AR,721144973,PROPRIETARY,0,0,0,0,0
02330800,JRMC SCHOOL OF NURSING,AR,716036301,PRIVATE,0,0,0,0,0
02363500,ARTHUR'S BEAUTY COLLEGE,AR,729013342,PROPRIETARY,1,1,6405,2,6405
02538500,ARTHUR'S BEAUTY COLLEGE,AR,720761819,PROPRIETARY,22,25,149109,41,123392
02569600,SEARCY BEAUTY COLLEGE,AR,721430000,PROPRIETARY,1,1,2800,1,2800
03023400,ARKANSAS COLLEGE OF BARBERING & HAIR DESIGN,AR,721145615,PROPRIETARY,0,0,0,0,0
03063300,NORTHWEST ARKANSAS COMMUNITY COLLEGE,AR,727125190,PUBLIC,13,15,75698,26,66948
03127200,ASKINS VO TECH,AR,729088028,PROPRIETARY,0,0,0,0,0
03212300,CREATIVE SCHOOL OF COSMETOLOGY,AR,723153424,PROPRIETARY,0,0,0,0,0
03688300,NORTHWEST ARKANSAS AVIATION TECHNOLOGIES CENTER,AR,727018008,PRIVATE,1,1,1394,1,697
03855300,ECCLESIA COLLEGE,AR,727628159,PRIVATE,0,0,0,0,0
00107000,THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT,AZ,853066000,PRIVATE,0,0,0,0,0
00107100,ARIZONA WESTERN COLLEGE,AZ,853658847,PUBLIC,5,6,35600,9,26600
00107200,COCHISE COLLEGE,AZ,856076190,PUBLIC,11,13,72935,27,70190
00107400,GRAND CANYON UNIVERSITY,AZ,850173030,PROPRIETARY,106,121,1125242,210,1082092
00107600,GLENDALE COMMUNITY COLLEGE,AZ,853023090,PUBLIC,0,0,0,0,0
00107700,MESA COMMUNITY COLLEGE,AZ,852024866,PUBLIC,66,67,434885,119,404642
00107800,PHOENIX COLLEGE,AZ,850134234,PUBLIC,8,9,48169,15,39779
00107900,YAVAPAI COLLEGE,AZ,863013297,PUBLIC,8,8,55364,15,50323
00108100,ARIZONA STATE UNIVERSITY,AZ,852870412,PUBLIC,2704,2884,36854839,5246,34353059
00108300,UNIVERSITY OF ARIZONA (THE),AZ,857210066,PUBLIC,2156,2322,26098346,4178,25177986
00446700,TUCSON COLLEGE,AZ,857113781,PROPRIETARY,16,16,80575,27,77148
00711300,SOUTHWESTERN COLLEGE,AZ,850327097,PRIVATE,52,53,521971,90,494907
00726600,PIMA COUNTY COMMUNITY COLLEGE,AZ,857095000,PUBLIC,49,51,306478,81,283018
00728300,CENTRAL ARIZONA COLLEGE,AZ,852289779,PUBLIC,5,5,28638,9,27638
00822100,UNIVERSAL TECHNICAL INSTITUTE,AZ,853237946,PROPRIETARY,5241,8398,63756456,14674,60490072
00830300,GATEWAY COMMUNITY COLLEGE,AZ,850341795,PUBLIC,2,2,10974,3,9474
00830400,SCOTTSDALE COMMUNITY COLLEGE,AZ,852562626,PUBLIC,37,43,276677,71,247271
00886500,EMPIRE BEAUTY SCHOOL,AZ,857163999,PROPRIETARY,40,40,303124,64,272221
01084700,ARIZONA AUTOMOTIVE INSTITUTE,AZ,853013503,PROPRIETARY,89,92,970741,175,902096
01085800,AVALON SCHOOL OF COSMETOLOGY,AZ,852104010,PROPRIETARY,10,10,47982,16,47982
01168900,REFRIGERATION SCHOOL (THE),AZ,850341894,PROPRIETARY,23,24,197083,47,192625
01180800,EMPIRE BEAUTY SCHOOL - FLAGSTAFF,AZ,860045119,PROPRIETARY,34,36,240910,55,228330
01186400,MOHAVE COMMUNITY COLLEGE,AZ,864091238,PUBLIC,0,0,0,0,0
01234300,EMPIRE BEAUTY SCHOOL,AZ,853232352,PROPRIETARY,31,32,292744,56,258349
01293700,EMPIRE BEAUTY SCHOOL,AZ,850327730,PROPRIETARY,7,7,73000,13,70465
02065200,ITT TECHNICAL INSTITUTE,AZ,852829272,PROPRIETARY,146,179,1912480,418,1694620
02065300,PRESCOTT COLLEGE,AZ,863012990,PRIVATE,72,77,1241969,134,1166497
02098800,UNIVERSITY OF PHOENIX,AZ,850401958,PROPRIETARY,1327,1403,11653737,2342,10164843
02100500,UNIVERSAL TECHNICAL INSTITUTE,AZ,850279969,PROPRIETARY,2286,3703,23259000,6293,22299643
02100600,APOLLO COLLEGE,AZ,850154096,PROPRIETARY,280,296,1934697,528,1822421
02113800,ROBERTO-VENN SCHOOL OF LUTHIERY,AZ,850401314,PROPRIETARY,10,10,107747,20,107747
02146600,SOUTH MOUNTAIN COMMUNITY COLLEGE,AZ,850405898,PUBLIC,0,0,0,0,0
02171500,WESTERN INTERNATIONAL UNIVERSITY,AZ,850212718,PROPRIETARY,511,564,4445408,891,3618480
02174900,COLLINS COLLEGE,AZ,850404000,PROPRIETARY,660,989,13003277,2637,11613765
02177500,RIO SALADO COMMUNITY COLLEGE,AZ,852816950,PUBLIC,4,4,26935,8,26935
02181300,LONG TECHNICAL COLLEGE,AZ,850086915,PROPRIETARY,1,1,348,2,348
02192300,MARICOPA BEAUTY COLLEGE,AZ,853232226,PROPRIETARY,19,19,113275,37,113275
02199900,AMERICAN INDIAN COLLEGE OF THE ASSEMBLIES OF GOD,AZ,850212199,PRIVATE,0,0,0,0,0
02217100,PIMA MEDICAL INSTITUTE,AZ,857162800,PROPRIETARY,444,486,2320210,869,2182115
02218800,BROOKLINE COLLEGE,AZ,850215820,PROPRIETARY,47,53,251374,90,237991
02220300,EMPIRE BEAUTY SCHOOL,AZ,850518499,PROPRIETARY,15,15,151923,28,129440
02263100,ANTHEM COLLEGE,AZ,850144973,PROPRIETARY,907,1092,7812471,1986,7386303
02295000,EVEREST COLLEGE PHOENIX,AZ,850211610,PROPRIETARY,55,63,410470,129,376921
02317800,AMERICAN INSTITUTE OF TECHNOLOGY,AZ,850434729,PROPRIETARY,4,4,17236,8,17236
02361100,ITT TECHNICAL INSTITUTE,AZ,857045829,PROPRIETARY,170,222,1950265,480,1580341
02491500,ART CENTER DESIGN COLLEGE (THE),AZ,857162505,PROPRIETARY,1,1,5400,2,5400
02521500,LAMSON COLLEGE,AZ,852841141,PROPRIETARY,8,8,78095,13,53239
02559000,UNIVERSITY OF ADVANCING COMPUTER TECHNOLOGY,AZ,852831056,PROPRIETARY,211,281,4068359,519,3784904
02561900,TONI AND GUY HAIRDRESSING ACADEMY,AZ,852513301,PROPRIETARY,73,87,370055,165,357455
02616700,LE CORDON BLEU COLLEGE OF CULINARY ARTS,AZ,852512729,PROPRIETARY,412,605,9823813,1122,9122527
02623800,CORTIVA INSTITUTE - SCOTTSDALE,AZ,852574218,PROPRIETARY,17,17,77817,29,70514
03004700,MUNDUS INSTITUTE,AZ,850153665,PROPRIETARY,2,2,16554,4,16554
03005000,SAFFORD COLLEGE OF BEAUTY CULTURE,AZ,855463309,PROPRIETARY,0,0,0,0,0
03034400,CONSERVATORY OF RECORDING ARTS & SCIENCES,AZ,852821707,PROPRIETARY,144,144,2418123,288,2305429
03076400,BRYMAN SCHOOL OF ARIZONA (THE),AZ,850294919,PROPRIETARY,639,775,4647877,1397,4241413
03081200,METROPOLITAN COLLEGE,AZ,850086939,PRIVATE,1,1,4910,2,3274
03097800,CARSTEN AVEDA INSTITUTE,AZ,852825404,PROPRIETARY,45,45,330329,83,325703
03100400,COCONINO COUNTY COMMUNITY COLLEGE,AZ,860012701,PUBLIC,5,5,40627,7,26064
03107000,SOUTHWEST COLLEGE OF NATUROPATHIC MEDICINE & HEALTH SCIENCES,AZ,852821751,PRIVATE,0,0,0,0,0
03115000,ARIZONA COLLEGE OF ALLIED HEALTH,AZ,853023843,PROPRIETARY,12,15,74132,29,73079
03120300,COLLEGE AMERICA - FLAGSTAFF,AZ,860043936,PROPRIETARY,20,29,270437,52,256826
03156300,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,AZ,853921010,PUBLIC,0,0,0,0,0
03347300,INTERNATIONAL BAPTIST COLLEGE,AZ,852866799,PRIVATE,0,0,0,0,0
03593300,SOUTHWEST INSTITUTE OF HEALING ARTS,AZ,852813658,PROPRIETARY,5,5,37465,10,37465
03617500,PHOENIX INSTITUTE OF HERBAL MEDICINE & ACUPUNCTURE,AZ,850121275,PROPRIETARY,0,0,0,0,0
03695500,ARIZONA SCHOOL OF ACUPUNCTURE AND ORIENTAL MEDICINE,AZ,857121100,PROPRIETARY,0,0,0,0,0
03814300,TURNING POINT BEAUTY COLLEGE,AZ,852224229,PROPRIETARY,1,1,10264,1,10264
04051300,ART INSTITUTE OF PHOENIX (THE),AZ,850212859,PROPRIETARY,2,2,13894,3,13894
04059300,TUCSON COLLEGE OF BEAUTY,AZ,857052451,PROPRIETARY,0,0,0,0,0
00111100,ALLAN HANCOCK COLLEGE,CA,934546399,PUBLIC,5,5,42112,9,42112
00111300,ANTELOPE VALLEY COLLEGE,CA,935365426,PUBLIC,0,0,0,0,0
00111600,ART CENTER COLLEGE OF DESIGN,CA,911031999,PRIVATE,120,141,3835399,283,3496991
00111700,AZUSA PACIFIC UNIVERSITY,CA,917027000,PRIVATE,1018,1146,12276817,2141,11862976
00111800,BAKERSFIELD COLLEGE,CA,933051299,PUBLIC,3,3,16430,5,15766
00112000,AMERICAN BAPTIST SEMINARY OF THE WEST,CA,947043029,PRIVATE,0,0,0,0,0
00112100,BETHANY UNIVERSITY OF THE ASSEMBLIES OF GOD,CA,950662896,PRIVATE,49,53,692381,100,664366
00112200,BIOLA UNIVERSITY,CA,906390001,PRIVATE,480,524,7683940,996,7379899
00112300,BROOKS INSTITUTE,CA,931031809,PROPRIETARY,633,885,22692936,2827,20686301
00112400,CABRILLO COLLEGE,CA,950033194,PUBLIC,12,12,113475,17,108675
00112500,CALIFORNIA BAPTIST UNIVERSITY,CA,925043297,PRIVATE,226,255,2699118,480,2582582
00112700,CALIFORNIA COLLEGE OF THE ARTS,CA,941072206,PRIVATE,272,316,2768619,570,2657635
00113200,CALIFORNIA INSTITUTE OF THE ARTS,CA,913552397,PRIVATE,147,152,3035652,288,2948722
00113300,CALIFORNIA LUTHERAN UNIVERSITY,CA,913602787,PRIVATE,385,423,3612647,766,3515323
00113400,CALIFORNIA MARITIME ACADEMY,CA,945908181,PUBLIC,154,158,1932683,296,1843654
00113700,"CALIFORNIA STATE UNIVERSITY, FULLERTON",CA,928313599,PUBLIC,238,250,2267542,463,2140032
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY",CA,945423000,PUBLIC,114,133,1148224,310,1029352
00113900,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",CA,908400006,PUBLIC,382,393,3383326,716,3297928
00114000,"CALIFORNIA STATE UNIVERSITY, LOS ANGELES",CA,900324226,PUBLIC,33,35,338366,75,312406
00114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,907470001,PUBLIC,31,31,160395,50,146723
00114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,924072397,PUBLIC,143,152,1133008,381,1070631
00114300,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,CA,934070001,PUBLIC,1885,2016,19993292,5387,18980591
00114400,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",CA,917682500,PUBLIC,222,237,1889670,587,1824619
00114700,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,937408026,PUBLIC,191,201,1619994,378,1578111
00115000,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,CA,958196044,PUBLIC,564,579,5148257,1088,4987011
00115300,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",CA,913308307,PUBLIC,217,223,2144434,415,2059793
00115400,SAN FRANCISCO STATE UNIVERSITY,CA,941321740,PUBLIC,950,983,10210811,1798,9812215
00115500,SAN JOSE STATE UNIVERSITY,CA,951920036,PUBLIC,231,240,2371901,434,2288230
00115700,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",CA,953820299,PUBLIC,95,98,806345,180,777405
00116100,CERRITOS COMMUNITY COLLEGE,CA,906506296,PUBLIC,0,0,0,0,0
00116200,CHABOT COLLEGE,CA,945452400,PUBLIC,0,0,0,0,0
00116300,CHAFFEY COMMUNITY COLLEGE,CA,917379400,PUBLIC,0,0,0,0,0
00116400,CHAPMAN UNIVERSITY,CA,928661099,PRIVATE,1087,1194,10073862,2261,9850185
00116500,CHURCH DIVINITY SCHOOL OF THE PACIFIC,CA,947091217,PRIVATE,0,0,0,0,0
00116900,CLAREMONT GRADUATE UNIVERSITY,CA,917116163,PRIVATE,0,0,0,0,0
00117000,CLAREMONT MCKENNA COLLEGE,CA,917116400,PRIVATE,85,91,1538125,173,1524475
00117100,HARVEY MUDD COLLEGE,CA,917115990,PRIVATE,142,158,2527541,290,2505324
00117200,PITZER COLLEGE,CA,917116101,PRIVATE,84,91,1833913,159,1698776
00117300,POMONA COLLEGE,CA,917116301,PRIVATE,95,97,1450515,183,1406348
00117400,SCRIPPS COLLEGE,CA,917113948,PRIVATE,99,107,1713735,202,1690488
00117600,WEST HILLS COMMUNITY COLLEGE,CA,932101399,PUBLIC,0,0,0,0,0
00117700,COGSWELL POLYTECHNICAL COLLEGE,CA,940891210,PRIVATE,35,48,600135,76,576428
00117800,COLLEGE OF MARIN,CA,949042590,PUBLIC,2,2,18000,3,13000
00117900,NOTRE DAME DE NAMUR UNIVERSITY,CA,940021997,PRIVATE,143,154,1989005,290,1912965
00118100,COLLEGE OF SAN MATEO,CA,944023784,PUBLIC,5,6,48633,12,36880
00118200,COLLEGE OF THE DESERT,CA,922609305,PUBLIC,0,0,0,0,0
00118300,HOLY NAMES UNIVERSITY,CA,946191699,PRIVATE,88,96,948272,161,887571
00118500,COLLEGE OF THE REDWOODS,CA,955019300,PUBLIC,25,27,220198,48,186062
00118600,COLLEGE OF THE SEQUOIAS,CA,932772234,PUBLIC,0,0,0,0,0
00118700,COLLEGE OF THE SISKIYOUS,CA,960942899,PUBLIC,31,32,239750,54,207747
00118800,COMPTON COMMUNITY COLLEGE,CA,902215393,PUBLIC,0,0,0,0,0
00119000,CONTRA COSTA COLLEGE,CA,948063195,PUBLIC,0,0,0,0,0
00119100,DIABLO VALLEY COLLEGE,CA,945231544,PUBLIC,3,3,27000,6,13500
00119200,CUESTA COLLEGE,CA,934038106,PUBLIC,0,0,0,0,0
00119300,CYPRESS COLLEGE,CA,906305897,PUBLIC,0,0,0,0,0
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA,CA,949012298,PRIVATE,240,256,4543089,484,4372380
00119700,EL CAMINO COLLEGE,CA,905060002,PUBLIC,2,2,7145,3,7145
00119900,FOOTHILL COLLEGE,CA,940224597,PUBLIC,4,4,35000,11,32667
00120000,FULLER THEOLOGICAL SEMINARY,CA,911820002,PRIVATE,0,0,0,0,0
00120100,FULLERTON COLLEGE,CA,928322095,PUBLIC,0,0,0,0,0
00120200,GAVILAN COLLEGE,CA,950209599,PUBLIC,0,0,0,0,0
00120300,GLENDALE COMMUNITY COLLEGE,CA,912082894,PUBLIC,0,0,0,0,0
00120500,GOLDEN GATE UNIVERSITY,CA,941052967,PRIVATE,4,6,34700,9,34700
00120600,GOLDEN WEST COLLEGE,CA,926472748,PUBLIC,2,2,16841,4,16841
00120700,GRADUATE THEOLOGICAL UNION,CA,947091212,PRIVATE,0,0,0,0,0
00120800,GROSSMONT COLLEGE,CA,920201798,PUBLIC,0,0,0,0,0
00120900,HARTNELL COMMUNITY COLLEGE,CA,939011697,PUBLIC,0,0,0,0,0
00121200,HUMPHREYS COLLEGE,CA,952073896,PRIVATE,26,31,249621,76,204196
00121500,LA SIERRA UNIVERSITY,CA,925153332,PRIVATE,122,138,1513197,320,1339190
00121600,UNIVERSITY OF LA VERNE,CA,917504443,PRIVATE,341,384,3361631,718,3222704
00121700,LASSEN COLLEGE,CA,961303000,PUBLIC,4,4,27765,7,21024
00121800,LOMA LINDA UNIVERSITY,CA,923500001,PRIVATE,22,22,534149,61,517483
00122000,MASTER'S COLLEGE & SEMINARY (THE),CA,913211200,PRIVATE,184,192,2298216,366,2244054
00122600,LOS ANGELES PIERCE COLLEGE,CA,913710001,PUBLIC,3,3,17124,6,17124
00122900,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,CA,906044051,PRIVATE,0,0,0,0,0
00123000,SOUTHERN CALIFORNIA COLLEGE OF OPTOMETRY,CA,928311699,PRIVATE,0,0,0,0,0
00123200,AMERICAN RIVER COLLEGE,CA,958414286,PUBLIC,0,0,0,0,0
00123300,SACRAMENTO CITY COLLEGE,CA,958221386,PUBLIC,0,0,0,0,0
00123600,MENLO COLLEGE,CA,940274301,PRIVATE,140,146,1927671,280,1828222
00123800,MILLS COLLEGE,CA,946131301,PRIVATE,82,86,1213720,158,1179427
00123900,MIRACOSTA COLLEGE,CA,920563899,PUBLIC,0,0,0,0,0
00124100,MONTEREY INSTITUTE OF INTERNATIONAL STUDIES,CA,939402691,PRIVATE,0,0,0,0,0
00124200,MONTEREY PENINSULA COLLEGE,CA,939404799,PUBLIC,3,3,15500,5,15500
00124300,MOUNT ST. MARY'S COLLEGE,CA,900491599,PRIVATE,318,333,2275616,602,2198425
00124500,MOUNT SAN ANTONIO COLLEGE,CA,917891399,PUBLIC,5,6,44800,8,33800
00124600,MT. SAN JACINTO COLLEGE,CA,925832399,PUBLIC,4,4,30252,4,26376
00124900,OCCIDENTAL COLLEGE,CA,900413314,PRIVATE,200,217,3809362,394,3593343
00125000,ORANGE COAST COLLEGE,CA,926285005,PUBLIC,33,33,356360,54,305391
00125100,OTIS COLLEGE OF ART & DESIGN,CA,900453505,PRIVATE,246,253,2699978,494,2616883
00125200,HOPE INTERNATIONAL UNIVERSITY,CA,928313104,PRIVATE,97,104,939271,180,871906
00125300,FRESNO PACIFIC UNIVERSITY,CA,937024798,PRIVATE,131,137,1155520,247,1141549
00125400,PACIFIC LUTHERAN THEOLOGICAL SEMINARY,CA,947081597,PRIVATE,0,0,0,0,0
00125500,PACIFIC OAKS COLLEGE,CA,911033592,PRIVATE,2,2,11700,4,11700
00125600,PACIFIC SCHOOL OF RELIGION,CA,947091323,PRIVATE,0,0,0,0,0
00125800,PACIFIC UNION COLLEGE,CA,945089797,PRIVATE,85,90,1089265,206,986124
00126100,PASADENA CITY COLLEGE,CA,911062003,PUBLIC,6,6,63818,10,46863
00126200,POINT LOMA NAZARENE UNIVERSITY,CA,921062899,PRIVATE,404,467,6227456,858,6048536
00126600,LANEY COLLEGE,CA,946074893,PUBLIC,0,0,0,0,0
00126700,MERRITT COLLEGE,CA,946193196,PUBLIC,0,0,0,0,0
00126900,RIO HONDO COMMUNITY COLLEGE,CA,906011699,PUBLIC,4,5,18000,9,16000
