OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00104400,STILLMAN COLLEGE,AL,354031430,PRIVATE,99,119,937490,200,867623
00104600,TALLADEGA COLLEGE,AL,351602354,PRIVATE,13,14,82563,20,82563
00104700,TROY UNIVERSITY,AL,360820001,PUBLIC,232,253,1627869,421,1490095
00104900,TROY STATE UNIVERSITY MONTGOMERY,AL,361034419,PUBLIC,2,2,12001,4,12001
00105000,TUSKEGEE UNIVERSITY,AL,360881645,PRIVATE,382,460,5103482,854,4882883
00105700,UNIVERSITY OF SOUTH ALABAMA,AL,366880002,PUBLIC,451,461,3747180,771,3158020
00106000,FAULKNER STATE COMMUNITY COLLEGE,AL,365072698,PUBLIC,55,58,189330,99,170343
00446200,GADSDEN BUSINESS COLLEGE,AL,359063658,PROPRIETARY,2,2,10036,5,10036
00569700,NORTHWEST - SHOALS COMMUNITY COLLEGE,AL,356623206,PUBLIC,3,3,11700,4,9700
00787100,GEORGE C. WALLACE STATE COMMUNITY COLLEGE,AL,350772000,PUBLIC,9,9,43310,19,37810
00831000,AUBURN UNIVERSITY MONTGOMERY,AL,361173596,PUBLIC,58,69,250861,116,236327
01019300,HERZING UNIVERSITY,AL,352094816,PROPRIETARY,27,32,208113,56,180045
01218200,CHATTAHOOCHEE VALLEY COMMUNITY COLLEGE,AL,368697917,PUBLIC,0,0,0,0,0
02170600,UNITED STATES SPORTS ACADEMY,AL,365267055,PRIVATE,1,1,3000,2,3000
02199700,HERITAGE CHRISTIAN UNIVERSITY,AL,356306245,PRIVATE,1,1,3000,1,3000
02270400,SOUTHEASTERN BIBLE COLLEGE,AL,352442083,PRIVATE,13,14,96105,21,93605
02296000,PRINCE INSTITUTE OF PROFESSIONAL STUDIES,AL,361174231,PROPRIETARY,15,22,176274,59,162342
02503400,AMRIDGE UNIVERSITY,AL,361173553,PRIVATE,1,1,3625,2,3625
02605500,REMINGTON COLLEGE - MOBILE CAMPUS,AL,366095593,PROPRIETARY,84,98,700832,223,628329
03010600,VIRGINIA COLLEGE,AL,352095154,PROPRIETARY,222,300,2109145,563,1944031
03783300,BLUE CLIFF CAREER COLLEGE,AL,366064749,PROPRIETARY,9,9,55822,10,53104
00108500,UNIVERSITY OF ARKANSAS AT MONTICELLO,AR,716560000,PUBLIC,54,64,245968,116,232259
00108600,UNIVERSITY OF ARKANSAS AT PINE BLUFF,AR,716012790,PUBLIC,80,91,609860,156,589760
00108700,ARKANSAS BAPTIST COLLEGE,AR,722026099,PRIVATE,1,1,2000,1,2000
00108800,LYON COLLEGE,AR,725013699,PRIVATE,41,44,338558,77,319411
00108900,ARKANSAS TECH UNIVERSITY,AR,728012222,PUBLIC,240,279,1354610,511,1259841
00109000,ARKANSAS STATE UNIVERSITY,AR,724010000,PUBLIC,358,389,1953238,626,1851971
00109100,ARKANSAS STATE UNIVERSITY - BEEBE,AR,720121000,PUBLIC,15,15,48858,25,46358
00109200,UNIVERSITY OF CENTRAL ARKANSAS,AR,720350001,PUBLIC,1056,1154,8620986,1943,8025921
00109300,CENTRAL BAPTIST COLLEGE,AR,720346470,PRIVATE,38,38,269365,69,246590
00109400,UNIVERSITY OF THE OZARKS,AR,728302880,PRIVATE,55,60,669798,103,621761
00109500,CROWLEY'S RIDGE COLLEGE,AR,724509775,PRIVATE,14,16,92204,28,87576
00109700,HARDING UNIVERSITY,AR,721490001,PRIVATE,623,699,7180194,1226,6790141
00109800,HENDERSON STATE UNIVERSITY,AR,719990001,PUBLIC,112,125,631382,181,589736
00109900,HENDRIX COLLEGE,AR,720323080,PRIVATE,354,385,4315534,714,4173977
00110000,JOHN BROWN UNIVERSITY,AR,727612747,PRIVATE,188,200,1469280,347,1401932
00110100,UNIVERSITY OF ARKANSAS AT LITTLE ROCK,AR,722041099,PUBLIC,106,113,542609,184,503493
00110200,OUACHITA BAPTIST UNIVERSITY,AR,719980001,PRIVATE,186,202,1714867,367,1618154
00110300,PHILANDER SMITH COLLEGE,AR,722023718,PRIVATE,31,32,281691,60,273941
00110400,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,AR,723420000,PUBLIC,1,1,4000,1,2000
00110600,WILLIAMS BAPTIST COLLEGE,AR,724764661,PRIVATE,1,1,7800,2,7800
00110700,SOUTHERN ARKANSAS UNIVERSITY,AR,717535000,PUBLIC,53,62,254618,107,231818
00110800,UNIVERSITY OF ARKANSAS,AR,727010000,PUBLIC,750,834,7253559,1431,7014532
00110900,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,722057102,PUBLIC,81,82,473401,183,456736
00111000,UNIVERSITY OF ARKANSAS AT FORT SMITH,AR,729047397,PUBLIC,50,50,280807,89,270045
00524500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT MORRILTON,AR,721109601,PUBLIC,8,9,30328,16,25864
00570700,SOUTHEAST ARKANSAS COLLEGE,AR,716033900,PUBLIC,0,0,0,0,0
00773800,SOUTHERN ARKANSAS UNIVERSITY TECHNICAL,AR,717011900,PUBLIC,0,0,0,0,0
00792100,PAUL MITCHELL THE SCHOOL ARKANSAS,AR,727016216,PROPRIETARY,1,1,2900,1,2900
00997600,OUACHITA TECHNICAL COLLEGE,AR,721040816,PUBLIC,0,0,0,0,0
01210500,NATIONAL PARK COMMUNITY COLLEGE,AR,719139174,PUBLIC,8,8,56996,15,51409
01226100,NORTH ARKANSAS COLLEGE,AR,726015508,PUBLIC,0,0,0,0,0
01286000,ARKANSAS NORTHEASTERN COLLEGE,AR,723161109,PUBLIC,0,0,0,0,0
02052200,BLACK RIVER TECHNICAL COLLEGE,AR,724550468,PUBLIC,0,0,0,0,0
02073500,UNIVERSITY OF ARKANSAS COMMUNITY COLLEGE AT BATESVILLE,AR,725030000,PUBLIC,1,1,4000,2,4000
02074600,SOUTH ARKANSAS COMMUNITY COLLEGE,AR,717317010,PUBLIC,0,0,0,0,0
02075300,PULASKI TECHNICAL COLLEGE,AR,721183347,PUBLIC,12,14,58802,20,51391
02087000,OZARKA COLLEGE,AR,725560010,PUBLIC,0,0,0,0,0
02272400,EASTERN COLLEGE OF HEALTH VOCATIONS,AR,722093535,PROPRIETARY,9,9,41146,16,41146
02284200,NEW TYLER BARBER COLLEGE,AR,721144973,PROPRIETARY,0,0,0,0,0
02330800,JRMC SCHOOL OF NURSING,AR,716036301,PRIVATE,0,0,0,0,0
02363500,ARTHUR'S BEAUTY COLLEGE,AR,729013342,PROPRIETARY,8,9,53546,14,41480
02538500,ARTHUR'S BEAUTY COLLEGE,AR,720761819,PROPRIETARY,10,10,40196,16,30065
02569600,SEARCY BEAUTY COLLEGE,AR,721430000,PROPRIETARY,0,0,0,0,0
03023400,ARKANSAS COLLEGE OF BARBERING & HAIR DESIGN,AR,721145615,PROPRIETARY,1,1,4000,1,4000
03063300,NORTHWEST ARKANSAS COMMUNITY COLLEGE,AR,727125190,PUBLIC,14,14,72393,24,69393
03127200,ASKINS VO TECH,AR,729088028,PROPRIETARY,0,0,0,0,0
03212300,CREATIVE SCHOOL OF COSMETOLOGY,AR,723153424,PROPRIETARY,0,0,0,0,0
03855300,ECCLESIA COLLEGE,AR,727628159,PRIVATE,1,1,10000,1,5000
00107000,THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT,AZ,853066000,PRIVATE,0,0,0,0,0
00107100,ARIZONA WESTERN COLLEGE,AZ,853658847,PUBLIC,5,5,24900,8,22400
00107200,COCHISE COLLEGE,AZ,856076190,PUBLIC,7,7,73126,14,73006
00107400,GRAND CANYON UNIVERSITY,AZ,850173030,PROPRIETARY,69,77,786101,121,749624
00107600,GLENDALE COMMUNITY COLLEGE,AZ,853023090,PUBLIC,0,0,0,0,0
00107700,MESA COMMUNITY COLLEGE,AZ,852024866,PUBLIC,54,56,378031,98,339934
00107800,PHOENIX COLLEGE,AZ,850134234,PUBLIC,11,11,61302,22,61302
00107900,YAVAPAI COLLEGE,AZ,863013297,PUBLIC,9,9,52086,13,41960
00108100,ARIZONA STATE UNIVERSITY,AZ,852870412,PUBLIC,2603,2810,37732961,5116,35291422
00108300,UNIVERSITY OF ARIZONA (THE),AZ,857210066,PUBLIC,1973,2134,25088638,3854,24149572
00446700,TUCSON COLLEGE,AZ,857106477,PROPRIETARY,29,29,208972,48,189586
00711300,SOUTHWESTERN COLLEGE,AZ,850327097,PRIVATE,51,57,589556,106,554814
00726600,PIMA COUNTY COMMUNITY COLLEGE,AZ,857095000,PUBLIC,49,51,330011,84,305504
00728300,CENTRAL ARIZONA COLLEGE,AZ,852289779,PUBLIC,10,10,57340,15,44936
00822100,UNIVERSAL TECHNICAL INSTITUTE,AZ,853237946,PROPRIETARY,4561,7346,57673588,12786,54441323
00830300,GATEWAY COMMUNITY COLLEGE,AZ,850341795,PUBLIC,3,3,15000,6,13667
00830400,SCOTTSDALE COMMUNITY COLLEGE,AZ,852562626,PUBLIC,31,35,237194,57,209652
00886500,EMPIRE BEAUTY SCHOOL,AZ,857163999,PROPRIETARY,44,44,321158,74,298471
00945100,BROWN MACKIE COLLEGE,AZ,857125300,PROPRIETARY,0,0,0,0,0
01084700,ARIZONA AUTOMOTIVE INSTITUTE,AZ,853013503,PROPRIETARY,57,60,643984,147,610699
01085800,EARL'S ACADEMY OF BEAUTY,AZ,852104010,PROPRIETARY,8,8,51831,12,51831
01168900,REFRIGERATION SCHOOL (THE),AZ,850341894,PROPRIETARY,15,16,166980,30,163232
01180800,ARTISTIC BEAUTY COLLEGES - FLAGSTAFF,AZ,860045119,PROPRIETARY,27,29,267311,47,237492
01186400,MOHAVE COMMUNITY COLLEGE,AZ,864091238,PUBLIC,0,0,0,0,0
01218400,INTERNATIONAL ACADEMY OF HAIR DESIGN,AZ,852257198,PROPRIETARY,9,9,86083,15,78945
01234300,EMPIRE BEAUTY SCHOOL,AZ,853232352,PROPRIETARY,36,36,351787,64,331003
01293700,EMPIRE BEAUTY SCHOOL,AZ,850327730,PROPRIETARY,4,4,28922,7,28922
02065200,ITT TECHNICAL INSTITUTE,AZ,852829272,PROPRIETARY,144,165,1778978,374,1571848
02065300,PRESCOTT COLLEGE,AZ,863012990,PRIVATE,68,72,1139527,119,1080844
02071200,KAPLAN COLLEGE,AZ,850294349,PROPRIETARY,3,3,29304,5,20620
02098800,UNIVERSITY OF PHOENIX,AZ,850401958,PROPRIETARY,1853,1981,16470684,3154,14022035
02100500,UNIVERSAL TECHNICAL INSTITUTE,AZ,850279969,PROPRIETARY,2594,4264,28647640,7288,27263698
02100600,APOLLO COLLEGE,AZ,850154096,PROPRIETARY,325,365,2209566,670,2103084
02113800,ROBERTO-VENN SCHOOL OF LUTHIERY,AZ,850401314,PROPRIETARY,6,6,67821,12,67821
02146600,SOUTH MOUNTAIN COMMUNITY COLLEGE,AZ,850405898,PUBLIC,0,0,0,0,0
02171500,WESTERN INTERNATIONAL UNIVERSITY,AZ,850212718,PROPRIETARY,38,39,216135,57,177775
02174900,COLLINS COLLEGE,AZ,850404000,PROPRIETARY,552,774,11070016,2029,9915635
02177500,RIO SALADO COMMUNITY COLLEGE,AZ,852816950,PUBLIC,2,2,11000,3,11000
02192300,MARICOPA BEAUTY COLLEGE,AZ,853232226,PROPRIETARY,10,10,76500,20,76500
02199900,AMERICAN INDIAN COLLEGE OF THE ASSEMBLIES OF GOD,AZ,850212199,PRIVATE,2,2,9500,2,9500
02217100,PIMA MEDICAL INSTITUTE,AZ,857162800,PROPRIETARY,526,561,2989059,1001,2780782
02218800,BROOKLINE COLLEGE,AZ,850191600,PROPRIETARY,26,30,133865,49,120874
02220300,ARTISTIC BEAUTY COLLEGES - GLENDALE,AZ,850518499,PROPRIETARY,11,11,104249,20,96619
02263100,ANTHEM COLLEGE,AZ,850144973,PROPRIETARY,770,892,6805783,1577,6161976
02295000,EVEREST COLLEGE,AZ,850211610,PROPRIETARY,66,78,534169,149,481851
02317800,AMERICAN INSTITUTE OF TECHNOLOGY,AZ,850434729,PROPRIETARY,5,5,23392,9,23392
02361100,ITT TECHNICAL INSTITUTE,AZ,857045829,PROPRIETARY,160,197,1954060,487,1743687
02521500,LAMSON COLLEGE,AZ,852841141,PROPRIETARY,22,22,188572,41,160796
02559000,UNIVERSITY OF ADVANCING COMPUTER TECHNOLOGY,AZ,852831056,PROPRIETARY,181,241,3497606,432,3316909
02561900,TONI AND GUY HAIRDRESSING ACADEMY,AZ,852513301,PROPRIETARY,68,83,336725,156,327275
02582700,CORTIVA INSTITUTE - TUCSON,AZ,857103503,PROPRIETARY,1,1,9065,2,9065
02616700,SCOTTSDALE CULINARY INSTITUTE,AZ,852512729,PROPRIETARY,407,590,10277986,1114,9656164
02623600,PARADISE VALLEY COMMUNITY COLLEGE,AZ,850321210,PUBLIC,1,1,3690,1,1845
02623800,CORTIVA INSTITUTE - SCOTTSDALE,AZ,852574218,PROPRIETARY,10,10,65362,27,65362
03004700,MUNDUS INSTITUTE,AZ,850153665,PROPRIETARY,2,2,10917,3,9092
03005000,SAFFORD COLLEGE OF BEAUTY CULTURE,AZ,855463309,PROPRIETARY,0,0,0,0,0
03034400,CONSERVATORY OF RECORDING ARTS & SCIENCES,AZ,852821707,PROPRIETARY,130,131,2025115,246,1831868
03076400,BRYMAN SCHOOL OF ARIZONA (THE),AZ,850294919,PROPRIETARY,509,599,3933506,1049,3586179
03097800,CARSTEN AVEDA INSTITUTE,AZ,852825404,PROPRIETARY,22,22,178141,38,169399
03100400,COCONINO COUNTY COMMUNITY COLLEGE,AZ,860012701,PUBLIC,6,6,33958,10,31958
03107000,SOUTHWEST COLLEGE OF NATUROPATHIC MEDICINE & HEALTH SCIENCES,AZ,852821751,PRIVATE,0,0,0,0,0
03115000,ARIZONA COLLEGE OF ALLIED HEALTH,AZ,853023843,PROPRIETARY,13,14,94616,26,76369
03120300,COLLEGE AMERICA - FLAGSTAFF,AZ,860043936,PROPRIETARY,28,34,318304,63,313462
03156300,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,AZ,853921010,PUBLIC,0,0,0,0,0
03347300,INTERNATIONAL BAPTIST COLLEGE,AZ,852827504,PRIVATE,0,0,0,0,0
03478400,PHOENIX SEMINARY,AZ,850187611,PRIVATE,0,0,0,0,0
03593300,SOUTHWEST INSTITUTE OF HEALING ARTS,AZ,852813658,PROPRIETARY,3,3,28135,4,23734
03617500,PHOENIX INSTITUTE OF HERBAL MEDICINE & ACUPUNCTURE,AZ,850121275,PROPRIETARY,0,0,0,0,0
03695500,ARIZONA SCHOOL OF ACUPUNCTURE AND ORIENTAL MEDICINE,AZ,857121100,PROPRIETARY,0,0,0,0,0
03814300,TURNING POINT BEAUTY COLLEGE,AZ,852224229,PROPRIETARY,0,0,0,0,0
04051300,ART INSTITUTE OF PHOENIX (THE),AZ,850212859,PROPRIETARY,356,557,6004861,1226,5533727
04059300,TUCSON COLLEGE OF BEAUTY,AZ,857052451,PROPRIETARY,11,11,58320,23,56320
04120900,ARIZONA CULINARY INSTITUTE,AZ,852594939,PROPRIETARY,1,1,21630,1,21630
04131400,PHOENIX SCHOOL OF LAW,AZ,850123330,PROPRIETARY,0,0,0,0,0
00111100,ALLAN HANCOCK COLLEGE,CA,934546399,PUBLIC,5,6,72957,10,71242
00111300,ANTELOPE VALLEY COLLEGE,CA,935365426,PUBLIC,2,2,12276,4,12276
00111600,ART CENTER COLLEGE OF DESIGN,CA,911031999,PRIVATE,125,146,3945454,274,3506358
00111700,AZUSA PACIFIC UNIVERSITY,CA,917027000,PRIVATE,961,1082,13037979,1963,12595045
00111800,BAKERSFIELD COLLEGE,CA,933051299,PUBLIC,1,1,6500,2,6500
00112000,AMERICAN BAPTIST SEMINARY OF THE WEST,CA,947043029,PRIVATE,0,0,0,0,0
00112100,BETHANY UNIVERSITY OF THE ASSEMBLIES OF GOD,CA,950662896,PRIVATE,40,41,528210,77,476358
00112200,BIOLA UNIVERSITY,CA,906390001,PRIVATE,502,557,8558662,986,8110073
00112300,BROOKS INSTITUTE,CA,931031809,PROPRIETARY,547,763,20019732,2513,18356161
00112400,CABRILLO COLLEGE,CA,950033194,PUBLIC,5,6,63787,7,49931
00112500,CALIFORNIA BAPTIST UNIVERSITY,CA,925043297,PRIVATE,233,254,3134715,483,3056157
00112700,CALIFORNIA COLLEGE OF THE ARTS,CA,941072206,PRIVATE,247,288,2742025,475,2627447
00113200,CALIFORNIA INSTITUTE OF THE ARTS,CA,913552397,PRIVATE,119,130,2774231,238,2638550
00113300,CALIFORNIA LUTHERAN UNIVERSITY,CA,913602787,PRIVATE,399,443,4116937,784,3924727
00113400,CALIFORNIA MARITIME ACADEMY,CA,945908181,PUBLIC,143,151,1973386,288,1920679
00113700,"CALIFORNIA STATE UNIVERSITY, FULLERTON",CA,928313599,PUBLIC,246,260,2350666,472,2261803
00113800,"CALIFORNIA STATE UNIVERSITY, EAST BAY",CA,945423000,PUBLIC,140,155,1483189,355,1296812
00113900,"CALIFORNIA STATE UNIVERSITY, LONG BEACH",CA,908400006,PUBLIC,356,371,3356916,677,3258083
00114000,CALIFORNIA STATE UNIVERSITY - LOS ANGELES,CA,900324226,PUBLIC,27,30,291105,67,253657
00114100,"CALIFORNIA STATE UNIVERSITY, DOMINGUEZ HILLS",CA,907470001,PUBLIC,26,27,166447,45,158891
00114200,"CALIFORNIA STATE UNIVERSITY, SAN BERNARDINO",CA,924072397,PUBLIC,176,187,1438507,463,1308312
00114300,CALIFORNIA POLYTECHNIC STATE UNIVERSITY,CA,934070001,PUBLIC,1712,1874,19025192,4638,18129205
00114400,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY, POMONA",CA,917682500,PUBLIC,225,251,2139999,636,2053842
00114700,"CALIFORNIA STATE UNIVERSITY, FRESNO",CA,937408026,PUBLIC,215,217,1769253,398,1699856
00115000,CALIFORNIA STATE UNIVERSITY - SACRAMENTO,CA,958196044,PUBLIC,666,685,6321063,1205,5987387
00115300,"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE",CA,913308307,PUBLIC,224,234,2151994,412,2063321
00115400,SAN FRANCISCO STATE UNIVERSITY,CA,941321740,PUBLIC,932,961,11285840,1727,10796114
00115500,SAN JOSE STATE UNIVERSITY,CA,951920036,PUBLIC,264,276,2757884,493,2637778
00115700,"CALIFORNIA STATE UNIVERSITY, STANISLAUS",CA,953820299,PUBLIC,113,117,1023955,224,965354
00116100,CERRITOS COMMUNITY COLLEGE,CA,906506296,PUBLIC,0,0,0,0,0
00116200,CHABOT COLLEGE,CA,945452400,PUBLIC,0,0,0,0,0
00116300,CHAFFEY COMMUNITY COLLEGE,CA,917379400,PUBLIC,1,1,5032,2,5032
00116400,CHAPMAN UNIVERSITY,CA,928661099,PRIVATE,1014,1130,11138811,2077,10728580
00116500,CHURCH DIVINITY SCHOOL OF THE PACIFIC,CA,947091217,PRIVATE,0,0,0,0,0
00116900,CLAREMONT GRADUATE UNIVERSITY,CA,917116163,PRIVATE,0,0,0,0,0
00117000,CLAREMONT MCKENNA COLLEGE,CA,917116400,PRIVATE,66,67,1202784,126,1176679
00117100,HARVEY MUDD COLLEGE,CA,917115990,PRIVATE,112,117,1997755,215,1966819
00117200,PITZER COLLEGE,CA,917116101,PRIVATE,64,70,1368374,132,1341971
00117300,POMONA COLLEGE,CA,917116301,PRIVATE,87,90,1551016,170,1512127
00117400,SCRIPPS COLLEGE,CA,917113948,PRIVATE,97,101,1991480,191,1956070
00117600,WEST HILLS COMMUNITY COLLEGE,CA,932101399,PUBLIC,4,4,28325,8,27285
00117700,COGSWELL POLYTECHNICAL COLLEGE,CA,940891210,PRIVATE,41,49,701529,92,681688
00117800,COLLEGE OF MARIN,CA,949042590,PUBLIC,1,1,5000,1,2500
00117900,NOTRE DAME DE NAMUR UNIVERSITY,CA,940021997,PRIVATE,154,165,2517870,296,2390478
00118100,COLLEGE OF SAN MATEO,CA,944023784,PUBLIC,2,2,14311,3,14311
00118200,COLLEGE OF THE DESERT,CA,922602499,PUBLIC,4,4,24198,5,24198
00118300,HOLY NAMES UNIVERSITY,CA,946191699,PRIVATE,86,90,902222,157,874222
00118500,COLLEGE OF THE REDWOODS,CA,955019300,PUBLIC,17,18,172412,26,131830
00118600,COLLEGE OF THE SEQUOIAS,CA,932772234,PUBLIC,0,0,0,0,0
00118700,COLLEGE OF THE SISKIYOUS,CA,960942899,PUBLIC,27,29,235517,47,209607
00119000,CONTRA COSTA COLLEGE,CA,948063195,PUBLIC,0,0,0,0,0
00119100,DIABLO VALLEY COLLEGE,CA,945231544,PUBLIC,3,3,17000,4,17000
00119200,CUESTA COLLEGE,CA,934038106,PUBLIC,0,0,0,0,0
00119300,CYPRESS COLLEGE,CA,906305897,PUBLIC,0,0,0,0,0
00119600,DOMINICAN UNIVERSITY OF CALIFORNIA,CA,949012298,PRIVATE,236,259,4972698,457,4797865
00119700,EL CAMINO COLLEGE,CA,905060002,PUBLIC,2,2,9116,3,9116
00119900,FOOTHILL COLLEGE,CA,940224597,PUBLIC,3,3,29110,8,22443
00120000,FULLER THEOLOGICAL SEMINARY,CA,911820002,PRIVATE,0,0,0,0,0
00120100,FULLERTON COLLEGE,CA,928322095,PUBLIC,13,13,103321,20,97071
00120200,GAVILAN COLLEGE,CA,950209599,PUBLIC,0,0,0,0,0
00120300,GLENDALE COMMUNITY COLLEGE,CA,912082894,PUBLIC,3,3,18482,4,14482
00120500,GOLDEN GATE UNIVERSITY,CA,941052967,PRIVATE,1,1,14395,1,14395
00120600,GOLDEN WEST COLLEGE,CA,926472748,PUBLIC,4,4,30231,7,24272
00120700,GRADUATE THEOLOGICAL UNION,CA,947091212,PRIVATE,0,0,0,0,0
00120800,GROSSMONT COLLEGE,CA,920201798,PUBLIC,0,0,0,0,0
00120900,HARTNELL COMMUNITY COLLEGE,CA,939011697,PUBLIC,0,0,0,0,0
00121200,HUMPHREYS COLLEGE,CA,952073896,PRIVATE,25,27,219021,67,194480
00121500,LA SIERRA UNIVERSITY,CA,925153332,PRIVATE,108,125,1454925,299,1363263
00121600,UNIVERSITY OF LA VERNE,CA,917504443,PRIVATE,320,361,3467108,660,3354282
00121700,LASSEN COLLEGE,CA,961303000,PUBLIC,1,1,6000,2,6000
00121800,LOMA LINDA UNIVERSITY,CA,923500001,PRIVATE,30,33,792066,102,714843
00122000,MASTER'S COLLEGE & SEMINARY (THE),CA,913211200,PRIVATE,144,176,1983966,283,1841141
00122600,LOS ANGELES PIERCE COLLEGE,CA,913710001,PUBLIC,2,2,17724,4,17724
00122900,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,CA,906044051,PRIVATE,0,0,0,0,0
00123000,SOUTHERN CALIFORNIA COLLEGE OF OPTOMETRY,CA,928311699,PRIVATE,0,0,0,0,0
00123200,AMERICAN RIVER COLLEGE,CA,958414286,PUBLIC,0,0,0,0,0
00123300,SACRAMENTO CITY COLLEGE,CA,958221386,PUBLIC,0,0,0,0,0
00123600,MENLO COLLEGE,CA,940274301,PRIVATE,118,120,1846039,219,1771039
00123800,MILLS COLLEGE,CA,946131301,PRIVATE,93,103,1559554,178,1526624
00123900,MIRACOSTA COLLEGE,CA,920563899,PUBLIC,0,0,0,0,0
00124100,MONTEREY INSTITUTE OF INTERNATIONAL STUDIES,CA,939402691,PRIVATE,1,1,12344,2,11732
00124200,MONTEREY PENINSULA COLLEGE,CA,939404799,PUBLIC,6,6,52150,10,52150
00124300,MOUNT ST. MARY'S COLLEGE,CA,900491599,PRIVATE,295,330,2405568,601,2313351
00124500,MOUNT SAN ANTONIO COLLEGE,CA,917891399,PUBLIC,7,7,47900,14,47900
00124600,MT. SAN JACINTO COLLEGE,CA,925832399,PUBLIC,7,7,25741,10,22491
00124900,OCCIDENTAL COLLEGE,CA,900413314,PRIVATE,182,195,3935269,366,3752894
00125000,ORANGE COAST COLLEGE,CA,926285005,PUBLIC,28,28,293839,42,245795
00125100,OTIS COLLEGE OF ART & DESIGN,CA,900453505,PRIVATE,231,235,2855764,450,2745491
00125200,HOPE INTERNATIONAL UNIVERSITY,CA,928313104,PRIVATE,81,85,838166,152,796139
00125300,FRESNO PACIFIC UNIVERSITY,CA,937024798,PRIVATE,133,139,1083890,229,1033406
00125400,PACIFIC LUTHERAN THEOLOGICAL SEMINARY,CA,947081597,PRIVATE,0,0,0,0,0
00125500,PACIFIC OAKS COLLEGE,CA,911033592,PRIVATE,4,4,36500,7,36500
00125600,PACIFIC SCHOOL OF RELIGION,CA,947091323,PRIVATE,0,0,0,0,0
00125800,PACIFIC UNION COLLEGE,CA,945089797,PRIVATE,71,79,959640,190,884594
00126100,PASADENA CITY COLLEGE,CA,911062003,PUBLIC,2,2,10000,4,10000
