OPE ID,School,State,Zip Code,School Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements
00124700,NAPA VALLEY COLLEGE,CA,945586236,Public,-,-, -,-, -
00124900,OCCIDENTAL COLLEGE,CA,900413314,Private-Nonprofit,90,94,1997632,158,1997632
00125000,ORANGE COAST COLLEGE,CA,926285005,Public,16,16,234203,30,234203
00125100,OTIS COLLEGE OF ART AND DESIGN,CA,900453505,Private-Nonprofit,207,209,5658814,396,5634298
00125200,HOPE INTERNATIONAL UNIVERSITY,CA,928313104,Private-Nonprofit,16,17,233912,17,133210
00125300,FRESNO PACIFIC UNIVERSITY,CA,937024798,Private-Nonprofit,59,62,690137,108,673324
00125500,PACIFIC OAKS COLLEGE,CA,911033606,Private-Nonprofit,-,-, -,-, -
00125600,PACIFIC SCHOOL OF RELIGION,CA,947091323,Private-Nonprofit,-,-, -,-, -
00125800,PACIFIC UNION COLLEGE,CA,945089797,Private-Nonprofit,65,65,923307,176,919141
00126000,PALOMAR COLLEGE,CA,920691486,Public,-,-, -,-, -
00126100,PASADENA CITY COLLEGE,CA,911062003,Public,1,1,10000,2,10000
00126200,POINT LOMA NAZARENE UNIVERSITY,CA,921062899,Private-Nonprofit,352,412,8105990,674,8105990
00126600,LANEY COLLEGE,CA,946074893,Public,-,-, -,-, -
00126700,MERRITT COLLEGE,CA,946193196,Public,-,-, -,-, -
00126900,RIO HONDO COMMUNITY COLLEGE,CA,906011699,Public,-,-, -,-, -
00127000,RIVERSIDE CITY COLLEGE,CA,925061299,Public,-,-, -,-, -
00127300,SAN DIEGO CITY COLLEGE,CA,921014787,Public,3,3,30670,6,30670
00127500,SAN DIEGO MESA COLLEGE,CA,921114996,Public,8,8,130934,13,119319
00127800,SAN FRANCISCO CONSERVATORY OF MUSIC,CA,941026011,Private-Nonprofit,45,45,1251736,86,1251736
00128000,SAN JOAQUIN DELTA COLLEGE,CA,952076370,Public,-,-, -,-, -
00128100,WILLIAM JESSUP UNIVERSITY,CA,957653784,Private-Nonprofit,111,111,1679529,194,1679529
00128200,SAN JOSE CITY COLLEGE,CA,951282797,Public,-,-, -,-, -
00128400,SANTA ANA COLLEGE,CA,927063398,Public,-,-, -,-, -
00128500,SANTA BARBARA CITY COLLEGE,CA,931092394,Public,38,39,470011,75,466011
00128600,SANTA MONICA COLLEGE,CA,904051644,Public,36,37,592188,71,582188
00128700,SANTA ROSA JUNIOR COLLEGE - SANTA ROSA,CA,954014395,Public,-,-, -,-, -
00128800,CLAREMONT SCHOOL OF THEOLOGY,CA,917113199,Private-Nonprofit,-,-, -,-, -
00128900,SHASTA COLLEGE,CA,960497692,Public,-,-, -,-, -
00129000,SIERRA COLLEGE,CA,956773397,Public,3,3,25500,6,25500
00129100,SIMPSON UNIVERSITY,CA,960038606,Private-Nonprofit,72,82,1135319,151,1120819
00129200,SOLANO COMMUNITY COLLEGE,CA,945343197,Public,-,-, -,-, -
00129300,VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,CA,926266597,Private-Nonprofit,248,251,3860427,453,3860427
00129400,SOUTHWESTERN COMMUNITY COLLEGE DISTRICT,CA,919107299,Public,-,-, -,-, -
00129500,SOUTHWESTERN LAW SCHOOL,CA,900101106,Private-Nonprofit,-,-, -,-, -
00129600,DOMINICAN SCHOOL OF PHILOSOPHY AND THEOLOGY,CA,947081295,Private-Nonprofit,-,-, -,-, -
00130200,SAINT MARY'S COLLEGE OF CALIFORNIA,CA,945752744,Private-Nonprofit,362,380,9725357,684,9718046
00130500,STANFORD UNIVERSITY,CA,943051926,Private-Nonprofit,94,107,2643480,260,2643480
00130700,FRESNO CITY COLLEGE,CA,937410002,Public,4,4,25327,8,25327
00130800,REEDLEY COLLEGE,CA,936542099,Public,4,4,40755,8,40755
00130900,TAFT COLLEGE,CA,932682317,Public,-,-, -,-, -
00131200,"UNIVERSITY OF CALIFORNIA, BERKELEY",CA,947201520,Public,1061,1185,25611717,2152,25611717
00131300,"UNIVERSITY OF CALIFORNIA, DAVIS",CA,956168558,Public,1796,1849,32900387,5227,32726713
00131400,"UNIVERSITY OF CALIFORNIA, IRVINE",CA,926970001,Public,1413,1843,23679663,5052,23679663
00131500,"UNIVERSITY OF CALIFORNIA, LOS ANGELES",CA,900959000,Public,1531,1708,30480198,4527,30204824
00131600,"UNIVERSITY OF CALIFORNIA, RIVERSIDE",CA,925210209,Public,1018,1115,16350341,2961,16350341
00131700,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",CA,920930013,Public,1150,1373,22449507,3810,22265106
00131900,"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,941430402,Public,-,-, -,-, -
00132000,"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",CA,931062030,Public,988,1211,19237169,3112,19110785
00132100,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",CA,950640001,Public,898,927,17194225,2563,17156325
00132200,UNIVERSITY OF REDLANDS,CA,923730999,Private-Nonprofit,239,259,4776361,438,4764361
00132500,UNIVERSITY OF SAN FRANCISCO,CA,941171080,Private-Nonprofit,587,719,16479774,1217,16305773
00132600,SANTA CLARA UNIVERSITY,CA,950534956,Private-Nonprofit,195,207,6269654,533,6269654
00132800,UNIVERSITY OF SOUTHERN CALIFORNIA,CA,900890001,Private-Nonprofit,1336,2128,41994730,2403,41924511
00132900,UNIVERSITY OF THE PACIFIC,CA,952110197,Private-Nonprofit,504,565,12234436,999,12108759
00133400,VENTURA COLLEGE,CA,930033899,Public,1,1,16832,2,16832
00133500,VICTOR VALLEY COMMUNITY COLLEGE,CA,923955850,Public,-,-, -,-, -
00133800,WEST VALLEY COLLEGE,CA,950705697,Public,-,-, -,-, -
00133900,CORBAN UNIVERSITY,OR,973179392,Private-Nonprofit,94,107,1592824,175,1592824
00134100,WESTMONT COLLEGE,CA,931081099,Private-Nonprofit,167,172,3699777,319,3699777
00134200,WHITTIER COLLEGE,CA,906084413,Private-Nonprofit,159,170,2946010,327,2840605
00134300,WOODBURY UNIVERSITY,CA,915041052,Private-Nonprofit,247,261,4643242,486,4643242
00134400,YUBA COLLEGE,CA,959017699,Public,-,-, -,-, -
00134500,ADAMS STATE UNIVERSITY,CO,811022373,Public,118,122,1380102,233,1380102
00134600,ARAPAHOE COMMUNITY COLLEGE,CO,801609002,Public,5,5,28186,9,28186
00134700,COLORADO COLLEGE,CO,809033294,Private-Nonprofit,41,43,1184463,75,1134516
00134800,COLORADO SCHOOL OF MINES,CO,804011887,Public,620,698,15132833,1275,15079662
00134900,UNIVERSITY OF NORTHERN COLORADO,CO,806390001,Public,943,1023,11966233,1825,11966233
00135000,COLORADO STATE UNIVERSITY,CO,805230100,Public,2200,2520,43857095,4361,43857095
00135200,DENVER SEMINARY,CO,801202192,Private-Nonprofit,-,-, -,-, -
00135300,FORT LEWIS COLLEGE,CO,813013999,Public,248,264,2908403,460,2908403
00135400,ILIFF SCHOOL OF THEOLOGY,CO,802104798,Private-Nonprofit,-,-, -,-, -
00135500,LAMAR COMMUNITY COLLEGE,CO,810523999,Public,15,15,146997,29,146997
00135800,COLORADO MESA UNIVERSITY,CO,815013122,Public,885,969,10424931,1688,10424931
00135900,COLORADO NORTHWESTERN COMMUNITY COLLEGE,CO,816483598,Public,13,13,130900,27,130900
00136000,METROPOLITAN STATE UNIVERSITY OF DENVER,CO,802043362,Public,179,190,2683938,323,2564587
00136100,NORTHEASTERN JUNIOR COLLEGE,CO,807512399,Public,33,34,270794,62,270794
00136200,OTERO JUNIOR COLLEGE,CO,810503346,Public,9,9,63201,26,63201
00136300,REGIS UNIVERSITY,CO,802211099,Private-Nonprofit,286,304,5405602,553,5385357
00136500,COLORADO STATE UNIVERSITY-PUEBLO,CO,810014901,Public,155,183,2235254,304,2235254
00136800,TRINIDAD STATE JUNIOR COLLEGE,CO,810822396,Public,11,11,83699,20,83699
00137000,UNIVERSITY OF COLORADO BOULDER,CO,803090077,Public,2002,2547,55184962,3865,55166471
00137100,UNIVERSITY OF DENVER,CO,802082000,Private-Nonprofit,372,438,9879705,1118,9664824
00137200,WESTERN COLORADO UNIVERSITY,CO,812310000,Public,268,274,3318881,495,3286658
00137400,ALBERTUS MAGNUS COLLEGE,CT,065111189,Private-Nonprofit,103,120,1347222,197,1347222
00137800,CENTRAL CONNECTICUT STATE UNIVERSITY,CT,060502490,Public,433,510,5420562,815,5420562
00137900,CONNECTICUT COLLEGE,CT,063204196,Private-Nonprofit,101,113,2754105,223,2754105
00138000,WESTERN CONNECTICUT STATE UNIVERSITY,CT,068106826,Public,300,313,3541074,549,3538468
00138500,FAIRFIELD UNIVERSITY,CT,068245171,Private-Nonprofit,293,329,8692650,566,8692650
00138700,HARTFORD SEMINARY,CT,061052279,Private-Nonprofit,-,-, -,-, -
00138900,HOLY APOSTLES COLLEGE & SEMINARY,CT,064162027,Private-Nonprofit,1,1,3610,2,3610
00139200,MANCHESTER COMMUNITY COLLEGE,CT,060451046,Public,2,2,7500,3,7500
00139300,MITCHELL COLLEGE,CT,063204498,Private-Nonprofit,139,169,2170492,320,2170492
00139700,UNIVERSITY OF NEW HAVEN,CT,065161999,Private-Nonprofit,1000,1045,23838002,1966,23838002
00139800,NORTHWESTERN CONNECTICUT COMMUNITY COLLEGE,CT,060981747,Public,-,-, -,-, -
00139900,NORWALK COMMUNITY COLLEGE,CT,068541655,Public,1,1,5500,2,5500
00140100,POST UNIVERSITY,CT,067233240,Proprietary,108,117,955332,316,876720
00140200,QUINNIPIAC UNIVERSITY,CT,065181908,Private-Nonprofit,871,960,23235192,1753,23152725
00140300,SACRED HEART UNIVERSITY,CT,068251000,Private-Nonprofit,757,926,20933909,1487,20933909
00140600,SOUTHERN CONNECTICUT STATE UNIVERSITY,CT,065151355,Public,546,637,6861845,1063,6861845
00140900,UNIVERSITY OF SAINT JOSEPH,CT,061172791,Private-Nonprofit,126,128,2278476,231,2278476
00141400,TRINITY COLLEGE,CT,061063100,Private-Nonprofit,97,106,3153342,186,3150802
00141600,UNIVERSITY OF BRIDGEPORT,CT,066015650,Private-Nonprofit,261,307,4242082,497,4108260
00141700,UNIVERSITY OF CONNECTICUT,CT,062692151,Public,2606,2837,48020983,5098,48020983
00142200,UNIVERSITY OF HARTFORD,CT,061171599,Private-Nonprofit,659,777,13200044,1332,13176602
00142400,WESLEYAN UNIVERSITY,CT,064593208,Private-Nonprofit,101,103,3480407,197,3480407
00142500,EASTERN CONNECTICUT STATE UNIVERSITY,CT,062262295,Public,333,414,3802081,611,3784745
00142600,YALE UNIVERSITY,CT,065208229,Private-Nonprofit,110,114,3421902,191,3421902
00142800,DELAWARE STATE UNIVERSITY,DE,199012277,Public,654,707,12179299,1292,12161865
00142900,GOLDEY-BEACOM COLLEGE,DE,198081993,Private-Nonprofit,13,13,61612,19,61612
00143100,UNIVERSITY OF DELAWARE,DE,197160099,Public,1354,1569,30210661,2722,30102361
00143300,WESLEY COLLEGE,DE,199013875,Private-Nonprofit,254,263,3594434,505,3594434
00143400,AMERICAN UNIVERSITY,DC,200168020,Private-Nonprofit,532,638,16381714,993,16381714
00143600,CAPITOL TECHNOLOGY UNIVERSITY,MD,207089759,Private-Nonprofit,83,83,1117408,159,1117408
00143700,CATHOLIC UNIVERSITY OF AMERICA,DC,200640002,Private-Nonprofit,242,282,6248336,471,6248336
